user_id,cat_l3_code,购买次数,平均复购周期天,距今天数,复购紧迫度
0365,200902,2,54.0,59,1.093
0365,201106,1,,97,
0365,201112,1,,59,
0365,201302,1,,24,
0365,220113,1,,97,
0365,220299,1,,76,
0365,220301,1,,76,
0365,220512,1,,76,
0365,220599,1,,76,
0365,231404,1,,97,
0365,300102,1,,24,
0365,300204,1,,24,
0365,300601,2,35.0,24,0.686
0365,301004,1,,107,
0365,301301,1,,59,
0365,301801,1,,59,
0365,301804,1,,107,
0365,311008,1,,24,
0365,311701,1,,24,
0365,331903,1,,59,
0366,120103,1,,113,
0366,120105,1,,113,
0366,120106,1,,113,
0367,120104,1,,112,
0367,120301,1,,112,
0367,120307,2,111.0,2,0.018
0367,120309,1,,113,
0367,150404,1,,112,
0367,150501,1,,112,
0367,150503,1,,113,
0367,150505,1,,113,
0367,151813,1,,112,
0367,220107,1,,112,
0367,220899,1,,113,
0367,230302,1,,2,
0367,230599,1,,2,
0367,231702,1,,2,
0368,100104,1,,78,
0368,120101,1,,15,
0368,120301,1,,15,
0368,120306,1,,15,
0368,150505,1,,112,
0368,151902,1,,15,
0368,201001,1,,106,
0368,220106,1,,112,
0368,220111,1,,113,
0368,220511,1,,112,
0368,220703,1,,113,
0368,220904,1,,45,
0368,221005,1,,45,
0368,230304,1,,78,
0368,230704,1,,113,
0368,300601,1,,113,
0368,300604,1,,45,
0368,300701,1,,45,
0368,301001,1,,112,
0368,301301,1,,45,
0368,301603,2,98.0,15,0.153
0368,332103,1,,45,
0368,332199,1,,45,
0369,150504,2,44.0,69,1.568
0369,152101,1,,113,
0369,200601,1,,113,
0369,200605,1,,69,
0369,200805,1,,69,
0369,201107,1,,69,
0369,220514,1,,88,
0369,220515,1,,88,
0369,220904,1,,88,
0369,220906,1,,88,
0369,311604,1,,88,
0370,120101,1,,113,
0370,120106,1,,113,
0370,200602,1,,113,
0371,100101,1,,13,
0371,120101,2,110.0,3,0.027
0371,120102,8,16.143,0,0.0
0371,120104,6,21.0,3,0.143
0371,120106,2,48.0,65,1.354
0371,120204,3,55.0,3,0.055
0371,120302,3,5.0,3,0.6
0371,120313,4,4.333,0,0.0
0371,120501,1,,0,
0371,130801,2,24.0,7,0.292
0371,130803,2,24.0,7,0.292
0371,152101,1,,113,
0371,152103,1,,65,
0371,200607,1,,108,
0371,200902,2,43.0,65,1.512
0371,201107,2,18.0,13,0.722
0371,201201,1,,31,
0371,220499,2,31.0,0,0.0
0371,220512,1,,13,
0371,311819,1,,0,
0372,100101,3,52.0,2,0.038
0372,100103,1,,18,
0372,100104,3,31.5,43,1.365
0372,100202,3,32.5,18,0.554
0372,120101,9,13.75,2,0.145
0372,120102,7,16.833,2,0.119
0372,120103,3,35.0,33,0.943
0372,120104,10,12.222,2,0.164
0372,120106,7,14.167,18,1.271
0372,120109,1,,103,
0372,120201,4,19.667,18,0.915
0372,120204,3,15.0,52,3.467
0372,120302,2,29.0,83,2.862
0372,120305,1,,6,
0372,120306,1,,33,
0372,120307,4,36.333,3,0.083
0372,120501,1,,93,
0372,150101,1,,18,
0372,150502,7,17.333,3,0.173
0372,150505,7,12.167,3,0.247
0372,150506,2,7.0,76,10.857
0372,151701,1,,80,
0372,151801,1,,16,
0372,151803,1,,66,
0372,151805,1,,52,
0372,152101,5,26.0,3,0.115
0372,200201,1,,66,
0372,200203,1,,66,
0372,200601,1,,106,
0372,200709,4,25.0,31,1.24
0372,200902,1,,18,
0372,200906,1,,33,
0372,201005,1,,113,
0372,220101,1,,55,
0372,220102,2,106.0,1,0.009
0372,220104,1,,83,
0372,220108,5,27.5,3,0.109
0372,220111,6,22.4,1,0.045
0372,220205,4,27.333,1,0.037
0372,220208,3,8.5,33,3.882
0372,220299,1,,83,
0372,220301,2,30.0,83,2.767
0372,220305,1,,1,
0372,220399,4,16.0,2,0.125
0372,220405,1,,43,
0372,220512,1,,43,
0372,220599,2,70.0,43,0.614
0372,220607,1,,43,
0372,220608,6,21.0,2,0.095
0372,220708,2,8.0,8,1.0
0372,220711,2,15.0,1,0.067
0372,220799,1,,3,
0372,221004,1,,8,
0372,230103,1,,16,
0372,300203,1,,93,
0372,300602,1,,50,
0372,300604,1,,2,
0372,301604,1,,2,
0372,301608,1,,2,
0372,311806,1,,2,
0372,330102,1,,2,
0372,340301,1,,55,
0372,340703,1,,2,
0372,340802,1,,107,
0372,340906,1,,106,
0372,341204,1,,2,
0373,100101,1,,65,
0373,120102,1,,65,
0373,150502,1,,107,
0373,151099,1,,113,
0373,151701,1,,32,
0373,151806,1,,42,
0373,220201,1,,91,
0373,220302,1,,32,
0373,220304,1,,32,
0373,220308,1,,91,
0373,220399,2,59.0,32,0.542
0373,221003,1,,113,
0373,230101,1,,107,
0373,230604,1,,45,
0373,300602,2,13.0,32,2.462
0373,301301,1,,113,
0373,301801,1,,113,
0373,301802,3,50.5,12,0.238
0373,321502,1,,113,
0374,100101,3,28.0,57,2.036
0374,100404,1,,57,
0374,110201,1,,57,
0374,110204,1,,57,
0374,120101,3,28.0,57,2.036
0374,120102,2,56.0,57,1.018
0374,120104,3,28.0,57,2.036
0374,120105,1,,104,
0374,120303,1,,104,
0374,130101,1,,57,
0374,130102,1,,57,
0374,150504,1,,113,
0374,150802,1,,104,
0374,152101,2,56.0,57,1.018
0374,201299,1,,113,
0374,201302,1,,113,
0374,201401,2,9.0,104,11.556
0374,202502,1,,113,
0374,220111,1,,104,
0374,220201,1,,104,
0374,230103,1,,113,
0374,300203,1,,104,
0374,300704,1,,104,
0374,311007,1,,104,
0374,311813,1,,104,
0374,322701,1,,104,
0374,331301,1,,104,
0375,100104,1,,93,
0375,100402,1,,113,
0375,120104,3,55.5,2,0.036
0375,150102,1,,108,
0375,150104,1,,71,
0375,150504,1,,71,
0375,151804,2,1.0,2,2.0
0375,151809,1,,108,
0375,200706,1,,71,
0375,220205,2,68.0,3,0.044
0375,220512,1,,3,
0375,220801,1,,71,
0375,221099,1,,71,
0375,311702,1,,71,
0376,120101,1,,51,
0376,120102,1,,113,
0376,120103,1,,51,
0376,120104,1,,113,
0376,120106,1,,113,
0376,120107,1,,113,
0376,200505,1,,51,
0376,220502,1,,113,
0376,301603,1,,51,
0377,100101,1,,84,
0377,120109,1,,80,
0377,120301,1,,113,
0377,120307,1,,101,
0377,130101,3,11.0,91,8.273
0377,150504,1,,92,
0377,152101,1,,101,
0377,200202,3,10.5,92,8.762
0377,200203,1,,92,
0377,200804,1,,101,
0377,200805,1,,101,
0377,201102,1,,80,
0377,201111,1,,80,
0377,201201,1,,101,
0377,201306,1,,91,
0377,210507,1,,101,
0377,210601,1,,79,
0377,220202,1,,84,
0377,220405,1,,80,
0377,220502,1,,80,
0377,220513,1,,80,
0377,220515,1,,80,
0377,231103,1,,113,
0377,301303,1,,113,
0378,150101,2,39.0,74,1.897
0378,151801,2,32.0,74,2.312
0378,200299,1,,113,
0378,200804,1,,94,
0378,200902,1,,113,
0378,201104,1,,113,
0378,201404,1,,113,
0378,220801,1,,94,
0378,230304,2,55.0,19,0.345
0378,230305,1,,74,
0378,230307,1,,74,
0378,230404,1,,19,
0378,230702,1,,94,
0378,231302,1,,19,
0378,301301,1,,94,
0378,322701,1,,94,
0379,100101,1,,113,
0379,120101,1,,113,
0379,120102,1,,113,
0379,120106,1,,113,
0379,120201,1,,113,
0379,120307,1,,113,
0379,130801,1,,113,
0380,120101,2,42.0,71,1.69
0380,120102,2,42.0,71,1.69
0380,120104,1,,71,
0380,120309,1,,113,
0380,120313,1,,78,
0380,130801,1,,113,
0380,150103,1,,22,
0380,150801,1,,22,
0380,151704,1,,22,
0380,151799,1,,22,
0380,151802,1,,22,
0380,151805,1,,86,
0380,152103,1,,71,
0380,200501,2,15.0,71,4.733
0380,200603,2,56.0,22,0.393
0380,200604,1,,78,
0380,200711,1,,113,
0380,200803,1,,78,
0380,200902,2,56.0,22,0.393
0380,200903,1,,78,
0380,201003,1,,78,
0380,201107,1,,78,
0380,210402,1,,22,
0380,220102,1,,78,
0380,220106,1,,86,
0380,220107,1,,22,
0380,220302,3,32.0,22,0.687
0380,220305,1,,86,
0380,230304,1,,86,
0380,300602,2,49.0,22,0.449
0380,301603,1,,22,
0381,100101,1,,1,
0381,100102,1,,106,
0381,100401,1,,106,
0381,100402,2,39.0,74,1.897
0381,100404,2,91.0,22,0.242
0381,110201,1,,22,
0381,120101,4,30.333,22,0.725
0381,120102,2,73.0,1,0.014
0381,120105,1,,11,
0381,120106,1,,31,
0381,120109,1,,11,
0381,120201,1,,113,
0381,120205,2,63.0,11,0.175
0381,120303,1,,106,
0381,120307,2,21.0,1,0.048
0381,120313,2,82.0,1,0.012
0381,120501,2,23.0,83,3.609
0381,130603,5,20.75,0,0.0
0381,130801,1,,83,
0381,150501,5,22.75,22,0.967
0381,150504,1,,11,
0381,152101,1,,113,
0381,200902,1,,0,
0381,201002,1,,103,
0381,201104,1,,1,
0381,201108,1,,0,
0381,220111,1,,22,
0381,220205,2,9.0,22,2.444
0381,220208,3,31.5,11,0.349
0381,220301,1,,74,
0381,220599,2,9.0,74,8.222
0382,100101,1,,73,
0382,120102,1,,73,
0382,120104,1,,73,
0382,120106,1,,73,
0382,120307,1,,113,
0382,150501,1,,113,
0382,151701,1,,10,
0382,151704,1,,10,
0382,151813,2,95.0,10,0.105
0382,152101,1,,73,
0382,220102,1,,105,
0382,220204,2,8.0,105,13.125
0382,220206,1,,105,
0382,221101,1,,105,
0382,230301,1,,73,
0382,230703,1,,105,
0382,231404,1,,73,
0382,311008,1,,10,
0383,120101,1,,65,
0383,120103,1,,108,
0383,120104,3,24.0,65,2.708
0383,120106,2,48.0,65,1.354
0383,120204,1,,113,
0383,120301,2,4.0,76,19.0
0383,120302,2,43.0,40,0.93
0383,120303,1,,83,
0383,120306,2,36.0,40,1.111
0383,120309,1,,78,
0383,120313,1,,76,
0383,120501,1,,108,
0383,150503,1,,26,
0383,150506,1,,80,
0383,151701,1,,65,
0383,151813,2,18.0,23,1.278
0383,200105,1,,40,
0383,200199,1,,40,
0383,200501,1,,65,
0383,200899,1,,113,
0383,301607,1,,111,
0383,311601,1,,111,
0383,311604,1,,111,
0383,311801,1,,111,
0384,201405,1,,113,
0384,220302,1,,113,
0384,220399,1,,113,
0384,220601,1,,113,
0384,220801,1,,113,
0385,120101,2,5.0,17,3.4
0385,120102,1,,100,
0385,120104,3,15.5,82,5.29
0385,120105,1,,16,
0385,120106,1,,16,
0385,120201,2,60.0,22,0.367
0385,120204,1,,100,
0385,120313,1,,22,
0385,130101,1,,100,
0385,150501,1,,65,
0385,150505,1,,65,
0385,150599,1,,65,
0385,151701,1,,100,
0385,151809,1,,29,
0385,152101,3,39.5,16,0.405
0385,200599,1,,33,
0385,200603,1,,17,
0385,200903,1,,33,
0385,201306,1,,16,
0385,220104,1,,113,
0385,220111,1,,26,
0385,220202,1,,26,
0385,220208,1,,26,
0385,220302,1,,26,
0385,220503,1,,26,
0385,220511,1,,26,
0385,230102,1,,33,
0385,230404,1,,113,
0385,230704,1,,113,
0385,311008,1,,33,
0386,100101,1,,113,
0386,120105,1,,113,
0386,120109,1,,113,
0386,220302,1,,110,
0386,220511,1,,110,
0386,220513,4,10.333,79,7.645
0386,231103,1,,79,
0387,120309,1,,55,
0387,150101,1,,55,
0387,150501,1,,55,
0387,151701,1,,55,
0387,151704,1,,55,
0387,151806,1,,99,
0387,151809,1,,99,
0387,152101,2,14.0,99,7.071
0387,201301,1,,55,
0387,201302,1,,55,
0387,201401,2,44.0,55,1.25
0387,202505,1,,55,
0387,220106,1,,99,
0387,220199,2,58.0,55,0.948
0387,220208,1,,55,
0387,220299,1,,113,
0387,220302,2,44.0,55,1.25
0387,220399,1,,55,
0387,220601,1,,99,
0387,220799,2,58.0,55,0.948
0387,220801,2,44.0,55,1.25
0387,220902,1,,113,
0387,301606,1,,113,
0388,120101,1,,11,
0388,120201,1,,81,
0388,200501,1,,11,
0388,200602,1,,113,
0388,201003,1,,110,
0388,201302,1,,81,
0388,201405,1,,81,
0388,202505,2,102.0,11,0.108
0388,220102,1,,94,
0388,220106,1,,94,
0388,220299,1,,81,
0388,220405,1,,11,
0388,220408,1,,11,
0388,220409,1,,11,
0388,220515,1,,113,
0388,220607,1,,11,
0388,301301,2,19.0,94,4.947
0388,301603,2,29.0,81,2.793
0388,311701,1,,81,
0388,332803,1,,81,
0389,120102,1,,92,
0389,120104,1,,4,
0389,120106,1,,4,
0389,120107,1,,71,
0389,120201,2,35.0,71,2.029
0389,200603,1,,113,
0389,200708,1,,106,
0389,201111,1,,92,
0389,210301,1,,72,
0389,220305,1,,92,
0389,220306,1,,72,
0389,220502,1,,71,
0389,220513,1,,71,
0389,220709,1,,71,
0389,231102,2,23.0,4,0.174
0389,231301,2,16.0,11,0.687
0389,231602,1,,71,
0390,151299,1,,71,
0390,152101,1,,113,
0390,200902,1,,113,
0390,200903,1,,113,
0390,201105,1,,71,
0390,201404,1,,113,
0390,230102,1,,71,
0390,231602,1,,113,
0391,100103,1,,113,
0391,100104,1,,113,
0391,100203,1,,113,
0391,120104,1,,113,
0392,151299,1,,113,
0392,201107,1,,113,
0392,201111,1,,113,
0392,220108,1,,113,
0392,220301,1,,113,
0392,220302,1,,113,
0392,220305,1,,113,
0393,100104,1,,113,
0393,120106,1,,113,
0393,301603,1,,113,
0394,151701,1,,113,
0394,200105,1,,93,
0394,220103,1,,113,
0394,220109,1,,93,
0394,220203,1,,93,
0394,220301,1,,113,
0394,220302,1,,113,
0394,220601,1,,93,
0394,220709,1,,93,
0394,220799,1,,93,
0394,230301,1,,93,
0394,230302,1,,93,
0394,301607,1,,113,
0394,301608,1,,113,
0394,301801,1,,113,
0394,301802,1,,113,
0395,100104,2,113.0,0,0.0
0395,100402,1,,16,
0395,110402,3,21.5,27,1.256
0395,120101,1,,16,
0395,120102,3,11.5,47,4.087
0395,120104,1,,52,
0395,120106,3,19.0,16,0.842
0395,120201,1,,101,
0395,120204,2,30.0,22,0.733
0395,120302,1,,65,
0395,120303,2,24.0,70,2.917
0395,120305,1,,101,
0395,120313,3,14.5,65,4.483
0395,130801,1,,47,
0395,150203,1,,2,
0395,150501,7,8.667,2,0.231
0395,150504,9,12.375,2,0.162
0395,151206,1,,27,
0395,151299,1,,27,
0395,151803,1,,56,
0395,151899,1,,56,
0395,151902,1,,101,
0395,152101,4,20.333,2,0.098
0395,200201,2,66.0,47,0.712
0395,200501,2,59.0,54,0.915
0395,200599,1,,27,
0395,200607,1,,27,
0395,200608,1,,27,
0395,200801,2,16.0,0,0.0
0395,200803,3,31.5,0,0.0
0395,200808,1,,27,
0395,200903,1,,16,
0395,200906,1,,16,
0395,201002,2,32.0,22,0.687
0395,201004,1,,54,
0395,201101,2,27.0,0,0.0
0395,201105,1,,47,
0395,201107,1,,54,
0395,201111,2,6.0,41,6.833
0395,201404,1,,27,
0395,220203,1,,65,
0395,220205,2,19.0,94,4.947
0395,220208,2,19.0,94,4.947
0395,220301,1,,65,
0395,220409,3,21.5,27,1.256
0395,220501,1,,65,
0395,220504,7,8.167,16,1.959
0395,220506,4,14.333,22,1.535
0395,220513,1,,65,
0395,220515,1,,70,
0395,220599,1,,47,
0395,220603,5,9.5,27,2.842
0395,220606,1,,65,
0395,220802,1,,94,
0395,221003,1,,65,
0395,221101,3,19.0,27,1.421
0395,230102,1,,56,
0395,230304,1,,56,
0395,230399,2,9.0,54,6.0
0395,230499,1,,63,
0395,230604,2,47.0,16,0.34
0395,231103,1,,27,
0395,231601,1,,41,
0395,231602,2,27.0,0,0.0
0395,300202,1,,2,
0395,300602,2,59.0,54,0.915
0395,300604,1,,101,
0395,300606,3,49.5,2,0.04
0395,300701,1,,101,
0395,300704,1,,16,
0395,300801,1,,58,
0395,301009,1,,2,
0395,301301,1,,16,
0395,301602,3,42.5,16,0.376
0395,301603,2,54.0,16,0.296
0395,301604,1,,101,
0395,301608,3,49.5,2,0.04
0395,301609,1,,101,
0395,311204,1,,54,
0396,100101,1,,47,
0396,100104,1,,108,
0396,120101,6,18.4,19,1.033
0396,120102,4,21.0,47,2.238
0396,120104,6,18.2,19,1.044
0396,120105,3,30.5,47,1.541
0396,120106,3,12.0,87,7.25
0396,120107,1,,108,
0396,120201,2,24.0,87,3.625
0396,120302,1,,83,
0396,120303,1,,19,
0396,120306,1,,41,
0396,120307,2,29.0,47,1.621
0396,120313,2,25.0,22,0.88
0396,150101,1,,57,
0396,150501,1,,113,
0396,150505,3,9.0,76,8.444
0396,150508,1,,103,
0396,151703,1,,105,
0396,151805,1,,57,
0396,151813,2,22.0,19,0.864
0396,152101,1,,57,
0396,200101,1,,83,
0396,200601,2,16.0,87,5.437
0396,201103,1,,103,
0396,210109,1,,57,
0396,220205,1,,92,
0396,220208,2,13.0,92,7.077
0396,220402,1,,41,
0396,220512,1,,41,
0396,220599,1,,41,
0396,220801,1,,101,
0396,300601,1,,19,
0396,301301,1,,19,
0396,301303,1,,19,
0396,301603,1,,23,
0396,301608,1,,23,
0397,120101,1,,32,
0397,120102,7,18.333,3,0.164
0397,120104,10,12.222,3,0.245
0397,120106,3,20.0,73,3.65
0397,120107,1,,113,
0397,120201,3,45.5,16,0.352
0397,120204,2,78.0,35,0.449
0397,120205,7,18.333,3,0.164
0397,120309,2,6.0,32,5.333
0397,200299,1,,95,
0397,200501,1,,95,
0397,200606,2,49.0,20,0.408
0397,200805,1,,38,
0397,200809,1,,20,
0397,201302,1,,95,
0397,201499,2,4.0,62,15.5
0397,220205,1,,66,
0397,220514,1,,32,
0398,100101,3,23.0,4,0.174
0398,100104,1,,8,
0398,100402,1,,10,
0398,120101,12,10.091,2,0.198
0398,120102,8,15.571,4,0.257
0398,120103,1,,2,
0398,120104,8,15.857,2,0.126
0398,120105,1,,50,
0398,120106,2,80.0,26,0.325
0398,120107,1,,44,
0398,120301,2,28.0,76,2.714
0398,120302,4,22.0,13,0.591
0398,120303,5,18.5,2,0.108
0398,120305,4,18.333,24,1.309
0398,120309,3,51.0,2,0.039
0398,120313,4,14.667,15,1.023
0398,130201,2,7.0,106,15.143
0398,150501,2,7.0,26,3.714
0398,150503,3,29.5,20,0.678
0398,150504,3,37.0,2,0.054
0398,151206,1,,104,
0398,151299,1,,104,
0398,152101,2,24.0,2,0.083
0398,200201,1,,2,
0398,201405,1,,15,
0398,210601,1,,26,
0398,220108,1,,26,
0398,220302,1,,15,
0398,220502,1,,104,
0398,220701,1,,26,
0398,220711,1,,26,
0398,230101,1,,10,
0398,301603,1,,104,
0399,100101,1,,113,
0399,100104,1,,113,
0399,120105,1,,113,
0399,120106,1,,113,
0400,100101,5,19.0,10,0.526
0400,100102,1,,6,
0400,100404,1,,47,
0400,110302,1,,93,
0400,120101,1,,49,
0400,120102,12,9.727,6,0.617
0400,120104,14,8.692,0,0.0
0400,120105,1,,106,
0400,120106,5,24.75,6,0.242
0400,120301,7,11.167,43,3.851
0400,120302,3,49.5,7,0.141
0400,120303,3,20.0,46,2.3
0400,120305,1,,32,
0400,120306,5,27.0,0,0.0
0400,120307,6,16.4,28,1.707
0400,120313,8,16.143,0,0.0
0400,130101,2,19.0,63,3.316
0400,150101,1,,43,
0400,150502,1,,80,
0400,150506,1,,82,
0400,151099,3,34.5,10,0.29
0400,152101,2,18.0,28,1.556
0400,200105,1,,46,
0400,200201,2,26.0,80,3.077
0400,200501,1,,106,
0400,200505,1,,46,
0400,200601,2,91.0,6,0.066
0400,201001,1,,7,
0400,201404,1,,97,
0400,202501,2,4.0,0,0.0
0400,210402,1,,80,
0400,220115,1,,79,
0400,220205,3,52.0,6,0.115
0400,220302,1,,13,
0400,220399,3,16.5,13,0.788
0400,220405,1,,43,
0400,220499,1,,36,
0400,220513,1,,46,
0400,220603,1,,13,
0400,220607,1,,86,
0400,221003,1,,13,
0400,230102,1,,41,
0400,230604,2,15.0,32,2.133
0400,230901,3,7.5,32,4.267
0400,301301,1,,32,
0400,301303,1,,79,
0400,301802,2,84.0,13,0.155
0401,150105,1,,113,
0401,151503,1,,113,
0401,152101,1,,113,
0401,200709,1,,113,
0402,120101,1,,45,
0402,120301,1,,113,
0402,120303,2,23.0,34,1.478
0402,120306,1,,34,
0402,151801,1,,57,
0402,151804,1,,113,
0402,151806,1,,76,
0402,151809,1,,99,
0402,151904,1,,76,
0402,200902,1,,0,
0402,200907,1,,0,
0402,201104,1,,1,
0402,201302,1,,113,
0402,210501,1,,34,
0402,220102,2,33.0,1,0.03
0402,220106,1,,113,
0402,220108,1,,1,
0402,220199,2,33.0,1,0.03
0402,220204,1,,76,
0402,220301,1,,76,
0402,220607,1,,1,
0402,220799,1,,76,
0402,230401,1,,1,
0402,301004,1,,34,
0402,301101,1,,34,
0402,301301,1,,45,
0402,301801,1,,34,
0403,120101,2,68.0,45,0.662
0403,120302,1,,102,
0403,120307,1,,102,
0403,120309,1,,113,
0403,151803,1,,102,
0403,152101,1,,45,
0403,200607,1,,45,
0403,200705,2,68.0,45,0.662
0403,200708,1,,45,
0403,202501,1,,102,
0403,220402,1,,41,
0403,220504,1,,41,
0403,220512,1,,41,
0404,100101,2,70.0,29,0.414
0404,100104,2,91.0,22,0.242
0404,120102,4,28.0,29,1.036
0404,120104,6,18.2,8,0.44
0404,120105,1,,77,
0404,120106,1,,22,
0404,120303,1,,8,
0404,120307,1,,113,
0404,120309,3,45.5,8,0.176
0404,120313,2,3.0,29,9.667
0404,130801,2,74.0,8,0.108
0404,151902,1,,82,
0404,152101,2,22.0,77,3.5
0404,200201,1,,88,
0404,201103,1,,22,
0404,201107,1,,32,
0404,201302,1,,32,
0404,220204,1,,77,
0404,220208,1,,22,
0404,220301,1,,77,
0404,220801,1,,80,
0404,230901,1,,22,
0404,300601,1,,88,
0404,300602,1,,88,
0404,300604,1,,88,
0404,301301,1,,80,
0404,301603,2,80.0,8,0.1
0404,301606,1,,88,
0404,301608,2,14.0,8,0.571
0404,311007,1,,80,
0404,311907,1,,32,
0404,332103,1,,82,
0404,332302,1,,82,
0404,332307,1,,82,
0405,120101,1,,105,
0405,120102,1,,108,
0405,120104,4,27.333,23,0.841
0405,120106,2,13.0,23,1.769
0405,120107,1,,113,
0405,120303,2,11.0,8,0.727
0405,120313,2,21.0,36,1.714
0405,150501,1,,36,
0405,150502,1,,57,
0405,150503,2,7.0,31,4.429
0405,150504,1,,57,
0405,151701,1,,99,
0405,151806,1,,113,
0405,152101,2,17.0,19,1.118
0405,200608,1,,20,
0405,200701,1,,57,
0405,200803,1,,99,
0405,201306,1,,105,
0405,220208,1,,8,
0405,220301,1,,99,
0405,220399,1,,97,
0405,220403,1,,38,
0405,220499,1,,31,
0405,220512,2,61.0,38,0.623
0405,220513,1,,97,
0405,220799,1,,97,
0405,301603,1,,19,
0405,301608,1,,19,
0405,301804,1,,15,
0406,100101,1,,113,
0406,300604,1,,113,
0406,301804,1,,113,
0407,100101,1,,113,
0407,110201,1,,113,
0407,120101,1,,113,
0407,120102,1,,113,
0407,200706,1,,113,
0407,220205,1,,113,
0407,220301,1,,113,
0408,100101,1,,29,
0408,100104,1,,92,
0408,120101,3,36.5,19,0.521
0408,120102,3,38.5,15,0.39
0408,120104,3,25.0,42,1.68
0408,120105,1,,59,
0408,120201,1,,29,
0408,120205,1,,15,
0408,120306,1,,42,
0408,120313,1,,19,
0408,130101,3,47.0,19,0.404
0408,130201,1,,59,
0408,150506,1,,113,
0408,151299,1,,59,
0408,151499,1,,59,
0408,200501,1,,42,
0408,200708,1,,113,
0408,201201,1,,113,
0408,201401,1,,15,
0408,220515,2,23.0,19,0.826
0408,300202,1,,29,
0408,300206,1,,29,
0408,300499,1,,15,
0408,300601,1,,15,
0408,301603,1,,19,
0408,301609,1,,42,
0408,301801,1,,42,
0408,301802,2,32.0,10,0.312
0408,301804,1,,10,
0408,311805,1,,10,
0409,100101,1,,17,
0409,120101,1,,113,
0409,120102,2,63.0,17,0.27
0409,120104,3,33.5,13,0.388
0409,120105,1,,113,
0409,120201,1,,80,
0409,130801,1,,13,
0409,150506,1,,13,
0409,200604,1,,113,
0409,200608,1,,68,
0409,201303,1,,68,
0409,210111,1,,29,
0409,221202,1,,113,
0409,301804,1,,13,
0409,342401,1,,13,
0410,100404,1,,113,
0410,120307,1,,113,
0411,100103,1,,28,
0411,120101,1,,103,
0411,120102,1,,103,
0411,120104,2,42.0,61,1.452
0411,120109,1,,61,
0411,120306,1,,28,
0411,120309,2,58.0,28,0.483
0411,120313,3,35.5,19,0.535
0411,130801,2,23.0,28,1.217
0411,150101,1,,90,
0411,150199,2,8.0,62,7.75
0411,150501,1,,8,
0411,150504,2,83.0,7,0.084
0411,151299,1,,60,
0411,201401,1,,90,
0411,202502,2,33.0,53,1.606
0411,210106,1,,10,
0411,210301,1,,50,
0411,220199,1,,91,
0411,220399,1,,36,
0411,220403,1,,113,
0411,220513,1,,86,
0411,220604,1,,70,
0411,220607,1,,70,
0411,220702,1,,50,
0411,221003,1,,36,
0411,230304,1,,8,
0411,301603,2,46.0,15,0.326
0412,100101,3,16.0,44,2.75
0412,120101,2,26.0,65,2.5
0412,120102,3,10.5,44,4.19
0412,120104,2,20.0,45,2.25
0412,120105,1,,65,
0412,120302,1,,97,
0412,150101,1,,113,
0412,150502,1,,76,
0412,152101,1,,77,
0412,200301,1,,91,
0412,200704,1,,112,
0412,200811,1,,112,
0412,200903,1,,77,
0412,201107,1,,91,
0412,201302,1,,91,
0412,201306,1,,91,
0412,210402,1,,97,
0412,210507,1,,77,
0412,220106,1,,97,
0412,220301,1,,97,
0412,220606,3,34.5,44,1.275
0412,220801,1,,15,
0412,230901,1,,77,
0412,301004,1,,15,
0413,202501,1,,113,
0414,301301,1,,113,
0415,120101,1,,92,
0415,120102,1,,34,
0415,120105,1,,34,
0415,120201,2,40.0,60,1.5
0415,120301,3,46.5,19,0.409
0415,120303,1,,100,
0415,120307,2,88.0,19,0.216
0415,120309,2,50.0,57,1.14
0415,120313,3,1.0,60,60.0
0415,150101,1,,101,
0415,150502,1,,107,
0415,151503,3,10.0,92,9.2
0415,151802,1,,19,
0415,151901,1,,101,
0415,200101,1,,56,
0415,200505,1,,56,
0415,200701,1,,107,
0415,200704,1,,107,
0415,200801,1,,62,
0415,200902,1,,62,
0415,201102,1,,62,
0415,201405,1,,56,
0415,220102,1,,57,
0415,220111,1,,57,
0415,220202,1,,112,
0415,220299,1,,61,
0415,220401,1,,34,
0415,220513,1,,57,
0415,220711,1,,33,
0415,231102,1,,112,
0415,301603,1,,101,
0416,120105,1,,112,
0416,120309,1,,112,
0416,120313,1,,112,
0417,100101,1,,101,
0417,120101,1,,101,
0417,120102,1,,101,
0417,120302,1,,101,
0417,120309,1,,101,
0417,151701,1,,112,
0417,151803,1,,101,
0417,200501,1,,112,
0417,220402,1,,101,
0417,220405,1,,112,
0417,220513,1,,101,
0417,220599,1,,101,
0418,120105,1,,0,
0418,200807,1,,112,
0418,200905,1,,0,
0418,201306,1,,112,
0418,201401,1,,112,
0419,120102,2,81.0,31,0.383
0419,120104,1,,48,
0419,130101,1,,48,
0419,200902,2,64.0,48,0.75
0419,200903,1,,112,
0419,201102,1,,112,
0419,201111,2,64.0,48,0.75
0419,201401,1,,112,
0419,220199,1,,31,
0420,150305,1,,112,
0420,200501,1,,112,
0420,201401,1,,112,
0420,220599,1,,112,
0421,100101,2,26.0,86,3.308
0421,100102,2,68.0,18,0.265
0421,100104,2,100.0,0,0.0
0421,100402,1,,0,
0421,120101,1,,112,
0421,120102,2,19.0,18,0.947
0421,120104,4,37.333,0,0.0
0421,120105,2,12.0,100,8.333
0421,120106,2,112.0,0,0.0
0421,120205,1,,37,
0421,120307,3,41.5,18,0.434
0421,130101,2,12.0,100,8.333
0421,130102,2,12.0,100,8.333
0421,150305,1,,112,
