user_id,P_促销敏感型,P_流失预警型,P_高价值稳定型,P_促销敏感型2,P_高价值稳定型2,P_生鲜高频型,P_类目集中型,硬标签,语义群体
1546,0.0477,0.0026,0.0,0.2199,0.0412,0.0056,0.6831,6,类目集中型
1547,0.0,0.0,0.0,0.0004,0.0,0.0,0.9996,6,类目集中型
1548,0.0034,0.0028,0.005,0.0212,0.9676,0.0,0.0,4,高价值稳定型2
1549,0.994,0.0036,0.0,0.0024,0.0,0.0,0.0,0,促销敏感型
1550,0.9946,0.0039,0.0,0.0014,0.0,1e-04,0.0,0,促销敏感型
1551,0.0,0.0,0.0,0.0007,0.0,0.0,0.9993,6,类目集中型
1552,0.0085,1e-04,0.0,0.9914,0.0,0.0,0.0,3,促销敏感型2
1553,0.0851,0.0019,0.9125,0.0002,0.0003,0.0,0.0,2,高价值稳定型
1554,0.6814,0.126,0.0419,0.121,0.0297,0.0,1e-04,0,促销敏感型
1555,0.7562,0.1235,0.0,0.1104,0.0007,0.0,0.0091,0,促销敏感型
1556,0.002,0.0075,0.0,0.1351,0.8465,0.0,0.0089,4,高价值稳定型2
1557,0.2361,0.0212,0.0,0.5583,0.1844,0.0,0.0,3,促销敏感型2
1558,0.2723,0.0044,0.0,0.5322,0.191,0.0,0.0,3,促销敏感型2
1559,0.0004,0.0,0.9918,0.0,0.0077,0.0,0.0,2,高价值稳定型
1560,0.1267,0.0573,0.0251,0.1663,0.6243,0.0,0.0003,4,高价值稳定型2
1561,0.5885,0.002,0.4095,1e-04,0.0,0.0,0.0,0,促销敏感型
1562,0.0009,0.0,0.9971,0.0,0.002,0.0,0.0,2,高价值稳定型
1563,0.0,0.0,0.0,0.0083,0.0027,0.0,0.989,6,类目集中型
1564,0.023,0.0024,0.0003,0.0933,0.8809,0.0,0.0,4,高价值稳定型2
1565,0.003,0.0026,0.0334,0.0154,0.9453,0.0,0.0003,4,高价值稳定型2
1566,0.0067,0.0127,0.0,0.9779,0.0026,0.0,0.0,3,促销敏感型2
1567,0.0002,0.0004,0.0012,0.0108,0.9811,0.0,0.0063,4,高价值稳定型2
1568,0.0071,0.0133,0.0099,0.058,0.886,0.0059,0.0198,4,高价值稳定型2
1569,0.3921,0.0146,0.0062,0.2225,0.3646,0.0,0.0,0,促销敏感型
1570,0.0078,0.0091,0.0017,0.1064,0.7518,0.1232,0.0,4,高价值稳定型2
1571,0.0237,0.0034,0.9727,1e-04,1e-04,0.0,0.0,2,高价值稳定型
1572,0.0012,0.001,0.0136,0.0072,0.9766,0.0,0.0003,4,高价值稳定型2
1573,0.0,0.0,0.0,0.0137,0.0063,0.0,0.98,6,类目集中型
1574,0.0117,0.0513,0.937,0.0,0.0,0.0,0.0,2,高价值稳定型
1575,0.0031,0.0,0.3699,0.0048,0.6174,0.0,0.0047,4,高价值稳定型2
1576,0.0225,0.0059,0.0,0.9095,0.0603,0.0,0.0018,3,促销敏感型2
1577,0.0226,0.0014,0.0,0.5751,0.4005,0.0005,0.0,3,促销敏感型2
1578,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
1579,0.8737,0.0163,0.0,0.1097,0.0003,0.0,0.0,0,促销敏感型
1580,0.0005,1e-04,0.0,0.0663,0.9331,0.0,0.0,4,高价值稳定型2
1581,0.1973,0.8001,0.0,0.0026,0.0,0.0,0.0,1,流失预警型
1582,0.0528,0.6773,0.0,0.2699,0.0,0.0,0.0,1,流失预警型
1583,0.0501,0.8849,0.0,0.065,0.0,0.0,0.0,1,流失预警型
1584,0.0023,0.0009,0.0149,0.0215,0.9403,0.0201,0.0,4,高价值稳定型2
1585,0.0003,0.0003,0.0,0.0447,0.9546,1e-04,0.0,4,高价值稳定型2
1586,0.0124,0.0018,0.0,0.6266,0.0349,0.3243,0.0,3,促销敏感型2
1587,0.013,0.0,0.0,0.9735,0.0134,0.0,0.0,3,促销敏感型2
1588,0.0,0.0008,0.0,0.9991,0.0,0.0,0.0,3,促销敏感型2
1589,0.0,0.0,0.0,0.9999,1e-04,0.0,0.0,3,促销敏感型2
1590,1e-04,0.0031,0.0,0.9628,1e-04,0.0339,0.0,3,促销敏感型2
1591,0.0,0.0,0.0,0.9999,0.0,0.0,0.0,3,促销敏感型2
1592,0.0034,0.0015,0.001,0.0201,0.9725,0.0,0.0015,4,高价值稳定型2
1593,0.011,0.0061,0.0007,0.136,0.0355,0.8106,0.0,5,生鲜高频型
1594,0.0211,0.7657,0.0,0.1964,0.0168,0.0,0.0,1,流失预警型
1595,0.0143,0.0054,0.9458,0.0008,0.0333,0.0,0.0004,2,高价值稳定型
1596,0.0338,0.0343,0.7802,0.0061,0.1423,0.0,0.0033,2,高价值稳定型
1597,0.2616,0.0044,0.0,0.0099,0.0,0.7241,0.0,5,生鲜高频型
1598,0.0002,0.0,0.0002,0.0104,0.9038,0.0,0.0853,4,高价值稳定型2
1599,0.0004,0.0102,0.0,0.731,0.2583,0.0,0.0,3,促销敏感型2
1600,0.0024,0.0037,1e-04,0.0751,0.9184,0.0003,0.0,4,高价值稳定型2
1601,0.0119,0.0066,0.0,0.316,0.6655,0.0,0.0,4,高价值稳定型2
1602,0.0031,0.0042,0.0523,0.0113,0.9267,0.0025,0.0,4,高价值稳定型2
1603,1e-04,0.0003,0.0957,0.003,0.8858,0.0,0.015,4,高价值稳定型2
1604,0.8808,0.0365,0.0,0.0548,1e-04,0.0,0.028,0,促销敏感型
1605,1e-04,1e-04,1e-04,0.0169,0.9782,0.0,0.0047,4,高价值稳定型2
1606,0.0,0.0,0.0,0.0003,0.0,0.0,0.9997,6,类目集中型
1607,0.2749,0.0,0.0,0.725,0.0,0.0,0.0,3,促销敏感型2
1608,0.0008,0.0002,0.0002,0.0159,0.9776,0.0,0.0053,4,高价值稳定型2
1609,0.0141,0.0057,0.0143,0.0638,0.9017,0.0,0.0004,4,高价值稳定型2
1610,0.0004,0.0,0.0,0.9996,0.0,0.0,0.0,3,促销敏感型2
1611,0.0054,0.0003,0.0,0.994,1e-04,0.0,0.0002,3,促销敏感型2
1612,0.382,0.1254,0.4909,0.0016,1e-04,0.0,0.0,2,高价值稳定型
1613,0.0054,0.0062,0.0183,0.0203,0.9497,0.0,0.0,4,高价值稳定型2
1614,0.0262,0.067,0.0019,0.2001,0.7048,0.0,0.0,4,高价值稳定型2
1615,0.9833,0.0049,0.0,0.0118,0.0,0.0,0.0,0,促销敏感型
1616,0.0003,0.0004,0.0138,0.0072,0.9501,0.0,0.0283,4,高价值稳定型2
1617,0.0004,1e-04,0.0,0.0032,0.0,0.9963,0.0,5,生鲜高频型
1618,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
1619,0.0086,0.0097,0.0,0.9808,0.0,0.0,0.0009,3,促销敏感型2
1620,0.0184,0.965,0.0,0.0166,0.0,0.0,0.0,1,流失预警型
1621,0.9964,0.0,0.0,0.0036,0.0,0.0,0.0,0,促销敏感型
1622,0.0105,0.0006,0.982,0.0004,0.0064,0.0,1e-04,2,高价值稳定型
1623,0.0002,0.0005,0.0,0.316,0.6833,0.0,0.0,4,高价值稳定型2
1624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1625,0.0017,0.0,0.0,0.931,0.0673,0.0,0.0,3,促销敏感型2
1626,0.0,0.0,0.0,0.0141,0.0,0.0,0.9859,6,类目集中型
1627,0.0009,1e-04,0.0,0.0454,0.7288,0.0,0.2247,4,高价值稳定型2
1628,0.001,0.0061,0.0,0.6432,0.3497,0.0,0.0,3,促销敏感型2
1629,0.003,0.0035,0.0032,0.058,0.9323,0.0,0.0,4,高价值稳定型2
1630,0.0006,0.0003,0.0002,0.0308,0.923,0.0,0.045,4,高价值稳定型2
1631,0.0004,0.002,0.3121,0.0018,0.6792,0.0,0.0045,4,高价值稳定型2
1632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1633,0.0034,0.0005,0.0005,0.0487,0.9445,0.0022,0.0,4,高价值稳定型2
1634,0.4207,0.1728,0.3328,0.0367,0.0363,0.0,0.0007,0,促销敏感型
1635,0.6125,1e-04,0.0,0.3875,0.0,0.0,0.0,0,促销敏感型
1636,0.0003,0.0002,0.0,0.8777,0.1218,0.0,0.0,3,促销敏感型2
1637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1638,0.0451,0.0,0.0,0.9333,0.0216,0.0,0.0,3,促销敏感型2
1639,0.2532,0.0788,0.4191,0.0417,0.1932,0.0,0.0139,2,高价值稳定型
1640,0.0349,0.0,0.9645,0.0002,0.0004,0.0,0.0,2,高价值稳定型
1641,0.0,0.0,0.0,0.0016,0.0,0.0,0.9983,6,类目集中型
1642,0.9996,0.0,0.0,0.0004,0.0,0.0,0.0,0,促销敏感型
1643,0.0,0.0,0.0,0.9913,0.0,0.0,0.0087,3,促销敏感型2
1644,0.0017,0.005,0.0,0.175,0.8179,1e-04,0.0002,4,高价值稳定型2
1645,0.0003,0.0052,0.0,0.7498,0.2447,0.0,0.0,3,促销敏感型2
1646,0.0003,0.0002,1e-04,0.0196,0.948,0.0,0.0319,4,高价值稳定型2
1647,0.943,0.0005,0.0,0.0565,0.0,0.0,0.0,0,促销敏感型
1648,0.0037,0.0034,1e-04,0.1434,0.8494,0.0,0.0,4,高价值稳定型2
1649,0.7565,0.1555,0.0645,0.019,0.0017,0.0,0.0027,0,促销敏感型
1650,0.8175,0.0005,0.0,0.182,0.0,0.0,0.0,0,促销敏感型
1651,0.1387,0.0003,0.0,0.8609,0.0,0.0,0.0,3,促销敏感型2
1652,0.1052,0.8099,0.0,0.0848,0.0,0.0,0.0,1,流失预警型
1653,0.0005,1e-04,0.0337,0.004,0.9398,0.0,0.0219,4,高价值稳定型2
1654,0.0062,0.0007,0.0,0.1194,0.8737,0.0,0.0,4,高价值稳定型2
1655,0.1071,0.0317,0.0,0.3062,0.066,0.4884,0.0006,5,生鲜高频型
1656,0.0008,0.0002,1e-04,0.0424,0.9548,0.0016,0.0,4,高价值稳定型2
1657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
1658,0.0009,0.0011,0.0,0.0655,0.9322,0.0,0.0002,4,高价值稳定型2
1659,0.0004,0.0005,0.0,0.3068,0.6921,0.0002,0.0,4,高价值稳定型2
1660,0.6368,0.1248,0.0,0.2384,0.0,0.0,0.0,0,促销敏感型
1661,0.2763,0.0576,0.001,0.2391,0.1855,0.0,0.2406,0,促销敏感型
1662,0.0014,0.0027,0.0,0.0479,0.002,0.9145,0.0316,5,生鲜高频型
1663,0.0002,0.0,0.0,0.9998,0.0,0.0,0.0,3,促销敏感型2
1664,0.5519,0.3836,0.0,0.0639,0.0,0.0,0.0005,0,促销敏感型
1665,0.0022,0.0026,0.0003,0.0531,0.9414,0.0004,0.0,4,高价值稳定型2
1666,0.5453,0.0137,0.0,0.3969,0.035,0.0,0.009,0,促销敏感型
1667,0.9998,0.0,0.0,0.0002,0.0,0.0,0.0,0,促销敏感型
1668,0.0009,0.0016,0.0133,0.0095,0.9746,0.0,0.0,4,高价值稳定型2
1669,0.0005,0.0014,0.0,0.079,0.919,0.0,0.0,4,高价值稳定型2
1670,0.0217,0.0169,0.9613,1e-04,0.0,0.0,0.0,2,高价值稳定型
1671,0.0551,0.9446,0.0003,1e-04,0.0,0.0,0.0,1,流失预警型
1672,0.0,0.0007,0.0,0.9972,0.0,0.002,0.0,3,促销敏感型2
1673,1e-04,0.0,0.0,0.0688,0.0048,0.0,0.9263,6,类目集中型
1674,0.0147,0.0157,0.9693,0.0003,0.0,0.0,0.0,2,高价值稳定型
1675,0.8889,0.0,0.0,0.1111,0.0,0.0,0.0,0,促销敏感型
1676,0.0002,0.0005,0.0131,0.0063,0.9757,0.0,0.0043,4,高价值稳定型2
1677,0.003,1e-04,0.0,0.3907,0.6062,0.0,0.0,4,高价值稳定型2
1678,0.0,0.0,0.0,0.0045,0.0,0.9925,0.003,5,生鲜高频型
1679,0.0353,0.0229,0.8735,0.0162,0.0396,0.0125,0.0,2,高价值稳定型
1680,0.0003,0.0,0.0,0.3259,0.6737,0.0,0.0,4,高价值稳定型2
1681,0.0772,0.8959,0.0,0.0269,0.0,0.0,0.0,1,流失预警型
1682,0.0528,0.003,0.0,0.6786,0.2649,0.0006,0.0,3,促销敏感型2
1683,0.0745,0.0003,0.0,0.9116,0.0136,0.0,0.0,3,促销敏感型2
1684,0.0029,0.0031,0.0,0.3528,0.632,0.0092,0.0,4,高价值稳定型2
1685,0.0004,0.0106,0.0,0.7206,0.2684,1e-04,0.0,3,促销敏感型2
1686,0.9981,0.0011,0.0,0.0009,0.0,0.0,0.0,0,促销敏感型
1687,0.0084,0.0024,0.8612,0.0017,0.1243,0.0,0.002,2,高价值稳定型
1688,0.0011,0.0003,0.0013,0.0592,0.938,0.0002,0.0,4,高价值稳定型2
1689,0.0,0.0,0.0,0.0005,0.0,0.0,0.9995,6,类目集中型
1690,0.9737,0.0004,0.0,0.0258,0.0,1e-04,0.0,0,促销敏感型
1691,0.0011,0.0039,0.0004,0.0328,0.9618,0.0,0.0,4,高价值稳定型2
1692,0.0093,0.0205,0.0704,0.0514,0.5949,0.2477,0.0059,4,高价值稳定型2
1693,0.0941,0.9058,0.0,1e-04,0.0,0.0,0.0,1,流失预警型
1694,0.0,0.0,0.0012,0.0065,0.771,0.0,0.2213,4,高价值稳定型2
1695,0.0,0.0,0.0,0.002,0.0,0.0,0.998,6,类目集中型
1696,0.001,0.0036,0.0,0.0622,0.9329,0.0002,0.0,4,高价值稳定型2
1697,0.001,0.0029,0.0,0.4747,0.5213,0.0,0.0,4,高价值稳定型2
1698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,促销敏感型
1699,0.0024,0.001,0.0065,0.0232,0.9632,0.0036,0.0,4,高价值稳定型2
1700,0.0019,0.0004,0.0002,0.053,0.9415,0.003,0.0,4,高价值稳定型2
1701,0.0002,0.0008,1e-04,0.027,0.9719,0.0,0.0,4,高价值稳定型2
1702,0.0113,0.0013,0.0,0.3267,0.0027,0.1025,0.5555,6,类目集中型
1703,0.82,0.1175,0.0123,0.0361,0.0118,0.0,0.0023,0,促销敏感型
1704,0.0513,0.014,0.0,0.3596,0.0492,0.0,0.5259,6,类目集中型
1705,0.0012,0.0003,0.0,0.0089,0.0,0.9855,0.0041,5,生鲜高频型
1706,0.0032,0.0102,0.0,0.0608,0.0002,0.9245,0.001,5,生鲜高频型
1707,0.0,0.0,0.0,0.9999,1e-04,0.0,0.0,3,促销敏感型2
1708,0.0396,0.0446,0.9096,0.0025,0.0037,0.0,0.0,2,高价值稳定型
1709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
1710,0.0,1e-04,0.0,0.999,0.001,0.0,0.0,3,促销敏感型2
1711,0.8642,0.1352,0.0,0.0005,0.0,0.0,0.0,0,促销敏感型
1712,0.1568,0.0017,0.8063,0.0049,0.0298,0.0,0.0004,2,高价值稳定型
1713,0.0,0.0,0.0,0.9999,1e-04,0.0,0.0,3,促销敏感型2
1714,0.0,1e-04,0.0,0.9973,0.0026,0.0,0.0,3,促销敏感型2
1715,0.0005,0.0006,0.0017,0.0261,0.971,0.0,0.0,4,高价值稳定型2
1716,0.0052,0.0089,0.0047,0.0607,0.8281,0.0923,1e-04,4,高价值稳定型2
1717,0.0734,0.0,0.0,0.8775,0.0491,0.0,0.0,3,促销敏感型2
1718,0.0008,0.0002,0.0,0.0967,0.811,0.0,0.0912,4,高价值稳定型2
1719,0.0116,0.0019,0.9865,0.0,0.0,0.0,0.0,2,高价值稳定型
1720,0.0618,0.9219,0.0,0.0163,0.0,0.0,0.0,1,流失预警型
1721,0.0064,0.0012,1e-04,0.0366,0.9339,0.0,0.0218,4,高价值稳定型2
1722,0.0207,0.071,0.9081,0.0002,0.0,0.0,0.0,2,高价值稳定型
1723,0.1366,0.0065,0.0,0.0329,1e-04,0.824,0.0,5,生鲜高频型
1724,0.0083,0.0138,0.2951,0.0196,0.5631,0.099,0.0011,4,高价值稳定型2
1725,0.309,0.116,0.0047,0.0824,0.0014,0.4132,0.0732,5,生鲜高频型
1726,0.0002,0.0007,0.0,0.0549,0.9435,0.0008,0.0,4,高价值稳定型2
1727,0.0043,0.0058,1e-04,0.044,0.0011,0.9179,0.0268,5,生鲜高频型
1728,0.0024,0.0007,0.0,0.3285,0.6684,0.0,0.0,4,高价值稳定型2
1729,0.0,0.0,0.0,0.0003,0.0,0.0,0.9997,6,类目集中型
1730,0.0009,0.0049,0.2684,0.0032,0.7167,0.0,0.0058,4,高价值稳定型2
1731,0.0296,0.0306,0.584,0.0338,0.1905,0.0232,0.1083,2,高价值稳定型
1732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1733,0.0006,0.0004,0.8349,0.0009,0.1598,0.0,0.0034,2,高价值稳定型
1734,0.0007,1e-04,1e-04,0.0503,0.947,0.0019,0.0,4,高价值稳定型2
1735,0.4354,1e-04,0.0,0.5646,0.0,0.0,0.0,3,促销敏感型2
1736,0.9997,0.0,0.0,0.0003,0.0,0.0,0.0,0,促销敏感型
1737,0.0955,0.1042,0.008,0.2184,0.5739,0.0,0.0,4,高价值稳定型2
1738,0.0104,0.006,0.0005,0.1277,0.8553,0.0,1e-04,4,高价值稳定型2
1739,0.0303,0.0046,0.0,0.2006,0.7644,0.0,0.0,4,高价值稳定型2
1740,0.0139,0.0068,1e-04,0.0665,0.0058,0.907,0.0,5,生鲜高频型
1741,0.0,1e-04,0.0,0.9978,0.0021,0.0,0.0,3,促销敏感型2
1742,0.0281,0.013,0.0008,0.0377,0.0035,0.9163,0.0004,5,生鲜高频型
1743,0.0007,0.0007,0.1494,0.0025,0.8398,0.0,0.0069,4,高价值稳定型2
1744,0.0,0.0,0.0,0.0471,0.0002,0.0,0.9527,6,类目集中型
1745,0.0034,0.001,0.0,0.8966,0.099,0.0,0.0,3,促销敏感型2
1746,0.001,0.9989,0.0,1e-04,0.0,0.0,0.0,1,流失预警型
1747,0.0021,0.9977,0.0,0.0002,0.0,0.0,0.0,1,流失预警型
1748,0.0015,0.0094,0.5983,0.0041,0.3526,0.0023,0.0318,2,高价值稳定型
1749,0.8979,0.1019,0.0,1e-04,0.0,0.0,0.0,0,促销敏感型
1750,0.941,0.0,0.0,0.059,0.0,0.0,0.0,0,促销敏感型
1751,0.2682,0.0069,0.7244,0.0005,0.0,0.0,0.0,2,高价值稳定型
1752,0.2996,0.1721,0.0022,0.0249,1e-04,0.463,0.0381,5,生鲜高频型
1753,0.0005,0.0,0.0,0.992,0.0075,0.0,0.0,3,促销敏感型2
1754,0.0986,0.0093,0.0005,0.0995,0.0014,0.7907,0.0,5,生鲜高频型
1755,0.024,0.0137,0.1437,0.0219,0.7849,0.0,0.0118,4,高价值稳定型2
1756,0.0007,0.0011,0.0038,0.0113,0.9829,0.0,0.0002,4,高价值稳定型2
1757,0.9508,0.0006,0.0481,0.0005,0.0,0.0,0.0,0,促销敏感型
1758,0.0006,0.0027,0.0,0.2109,0.7856,0.0,0.0002,4,高价值稳定型2
1759,0.0003,0.0003,0.0,0.0498,0.9496,0.0,0.0,4,高价值稳定型2
1760,0.5197,0.0013,0.0,0.0006,0.0,0.4784,0.0,0,促销敏感型
1761,0.0162,0.0028,0.9567,0.0014,0.0221,0.0,0.0009,2,高价值稳定型
1762,0.0045,0.0,0.0,0.9943,0.0012,0.0,0.0,3,促销敏感型2
1763,0.0007,1e-04,0.0,0.6161,0.3831,0.0,0.0,3,促销敏感型2
1764,0.0002,0.0,0.0,0.0604,0.0007,0.0,0.9387,6,类目集中型
1765,0.0005,0.0,0.9643,0.0005,0.0347,0.0,0.0,2,高价值稳定型
1766,0.0011,0.0045,0.0,0.1013,0.8926,0.0005,0.0,4,高价值稳定型2
1767,0.6776,0.161,0.0007,0.1233,0.0271,0.0,0.0103,0,促销敏感型
1768,0.0005,0.0006,0.0,0.0228,0.0,0.9735,0.0026,5,生鲜高频型
1769,0.0088,0.0053,0.1342,0.0205,0.743,0.0882,0.0,4,高价值稳定型2
1770,0.0,0.0,0.0,0.9985,0.0014,0.0,0.0,3,促销敏感型2
1771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,促销敏感型
1772,0.0,0.0002,0.0,0.0156,0.0,0.9831,0.0011,5,生鲜高频型
1773,0.0003,0.0017,0.0,0.0876,0.0046,0.8766,0.0292,5,生鲜高频型
1774,0.0006,0.0004,0.8331,0.0014,0.1578,0.0,0.0067,2,高价值稳定型
1775,0.996,0.0002,0.0,0.0,0.0,0.0037,0.0,0,促销敏感型
1776,0.0,0.0,0.0,0.004,0.0004,0.0,0.9956,6,类目集中型
1777,0.0363,0.0703,0.026,0.1221,0.1986,0.5455,0.0012,5,生鲜高频型
1778,0.1641,0.3848,0.451,1e-04,0.0,0.0,0.0,2,高价值稳定型
1779,0.0078,0.0023,0.0,0.0255,0.0002,0.9638,0.0004,5,生鲜高频型
1780,0.0004,0.0045,0.0,0.2416,0.7533,0.0,0.0002,4,高价值稳定型2
1781,0.9823,0.0033,0.0,0.0134,0.0,0.0009,0.0,0,促销敏感型
1782,0.0005,0.0037,0.0054,0.0193,0.9699,0.0012,0.0,4,高价值稳定型2
1783,0.0003,0.0012,0.0,0.0423,1e-04,0.9555,0.0006,5,生鲜高频型
1784,0.1894,0.2105,0.5069,0.0226,0.0704,0.0,0.0002,2,高价值稳定型
1785,0.0241,0.0,0.0,0.9757,0.0002,0.0,0.0,3,促销敏感型2
1786,0.0129,0.0138,0.0,0.2631,0.7103,0.0,0.0,4,高价值稳定型2
1787,1e-04,0.0,0.0056,0.0139,0.7478,0.0,0.2325,4,高价值稳定型2
1788,0.0216,0.0075,0.0,0.0173,0.0,0.9524,0.0012,5,生鲜高频型
1789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1790,0.9964,0.0015,0.0,0.002,0.0,1e-04,0.0,0,促销敏感型
1791,0.0044,0.0024,0.0029,0.04,0.9125,0.0378,0.0,4,高价值稳定型2
1792,0.0008,0.0011,0.0005,0.0199,0.976,0.0,0.0017,4,高价值稳定型2
1793,0.0093,0.0011,0.0002,0.0549,0.9345,0.0,0.0,4,高价值稳定型2
1794,0.0004,0.0012,0.001,0.0203,0.9764,0.0007,0.0,4,高价值稳定型2
1795,0.2174,0.7753,0.0,0.0072,0.0,0.0,0.0,1,流失预警型
1796,0.0011,1e-04,0.0,0.0014,0.0,0.9964,0.001,5,生鲜高频型
1797,0.0,0.0,0.0,0.0235,1e-04,0.0,0.9763,6,类目集中型
1798,0.0899,0.8958,0.0,0.0142,0.0,0.0,0.0,1,流失预警型
1799,0.0031,0.0062,0.0061,0.0687,0.2666,0.6265,0.0228,5,生鲜高频型
1800,0.0,0.0,0.0,0.0145,0.0,0.9833,0.0021,5,生鲜高频型
1801,0.0072,0.2774,0.0,0.7154,0.0,0.0,0.0,3,促销敏感型2
1802,0.9833,0.0002,0.0,0.0061,0.0,0.0104,0.0,0,促销敏感型
1803,0.0041,0.9935,0.0,0.0024,0.0,0.0,0.0,1,流失预警型
1804,0.0503,0.0,0.0,0.9121,0.0376,0.0,0.0,3,促销敏感型2
1805,0.0003,0.0,0.0,0.0939,0.0207,0.0,0.8851,6,类目集中型
1806,0.0013,0.0013,0.0,0.208,0.7893,0.0,0.0,4,高价值稳定型2
1807,0.0008,0.0005,0.0,0.5707,0.4256,0.0024,0.0,3,促销敏感型2
1808,0.001,1e-04,0.0,0.1428,0.8561,0.0,0.0,4,高价值稳定型2
1809,0.0098,0.0035,0.0,0.6591,0.0005,0.327,0.0,3,促销敏感型2
1810,0.0617,0.0006,0.0,0.2595,0.6781,0.0,0.0,4,高价值稳定型2
1811,0.3335,0.1454,0.5065,0.0133,0.0,0.0005,0.0008,2,高价值稳定型
1812,0.0007,1e-04,0.8896,0.0009,0.1077,0.0,0.001,2,高价值稳定型
1813,0.003,0.0006,1e-04,0.0335,0.9629,0.0,1e-04,4,高价值稳定型2
1814,0.2021,0.0039,0.0,0.7689,0.0248,0.0,0.0003,3,促销敏感型2
1815,0.0005,0.0007,0.048,0.005,0.9321,0.0,0.0138,4,高价值稳定型2
1816,0.6808,0.1571,0.0273,0.0774,0.0238,0.0,0.0335,0,促销敏感型
1817,0.1282,0.0166,0.0007,0.023,0.0025,0.8289,0.0,5,生鲜高频型
1818,1e-04,1e-04,0.2155,0.0015,0.7673,0.0,0.0155,4,高价值稳定型2
1819,0.0,0.0,0.0,0.0095,0.0,0.9891,0.0014,5,生鲜高频型
1820,0.2916,0.6508,0.0568,0.0008,0.0,0.0,0.0,1,流失预警型
1821,0.0003,0.0,0.0,0.9997,0.0,0.0,0.0,3,促销敏感型2
1822,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
1823,0.022,0.0069,0.0034,0.0349,0.9301,0.0015,0.0013,4,高价值稳定型2
1824,0.0223,0.9777,0.0,1e-04,0.0,0.0,0.0,1,流失预警型
1825,0.0016,0.0051,0.0,0.4068,0.4472,0.1394,0.0,4,高价值稳定型2
1826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1827,0.0002,0.0,0.0,0.9998,0.0,0.0,0.0,3,促销敏感型2
1828,0.0,0.0,0.0,0.2354,0.1632,0.0,0.6013,6,类目集中型
1829,0.4332,0.2532,1e-04,0.1098,1e-04,0.1891,0.0146,0,促销敏感型
1830,0.0953,0.0045,0.0004,0.0951,0.8027,0.002,0.0,4,高价值稳定型2
1831,0.9777,0.0023,0.0,0.02,0.0,0.0,0.0,0,促销敏感型
1832,0.0003,0.0,0.0,0.0917,0.9078,0.0002,0.0,4,高价值稳定型2
1833,0.0,0.0,0.0,0.0223,0.0,0.0,0.9777,6,类目集中型
1834,0.0202,0.0022,0.0,0.4051,0.4592,0.0,0.1133,4,高价值稳定型2
1835,1e-04,0.0,0.0,0.9935,0.0064,0.0,0.0,3,促销敏感型2
1836,0.5729,0.1309,0.2954,0.0009,0.0,0.0,0.0,0,促销敏感型
1837,0.0,0.0,0.0,0.0016,0.0,0.0,0.9984,6,类目集中型
1838,0.2315,1e-04,0.0,0.0298,0.0,0.0,0.7386,6,类目集中型
1839,0.003,0.0,0.9927,1e-04,0.0042,0.0,0.0,2,高价值稳定型
1840,0.0116,0.0212,0.967,0.0002,0.0,0.0,0.0,2,高价值稳定型
1841,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
1842,0.0002,0.0,0.0,0.9998,0.0,0.0,0.0,3,促销敏感型2
1843,0.0025,0.0002,0.0003,0.0488,0.9456,0.0025,0.0,4,高价值稳定型2
1844,0.0068,0.0012,0.0,0.1639,0.8269,0.0012,0.0,4,高价值稳定型2
1845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1846,0.1416,0.1291,0.6003,0.0473,0.0141,0.0492,0.0184,2,高价值稳定型
1847,0.9999,0.0,0.0,1e-04,0.0,0.0,0.0,0,促销敏感型
1848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1849,0.7832,0.0077,0.0014,0.139,0.0215,0.0,0.0471,0,促销敏感型
1850,0.0443,0.8002,0.0,0.1556,0.0,0.0,0.0,1,流失预警型
1851,0.0008,0.0004,0.0281,0.006,0.9135,0.0,0.0512,4,高价值稳定型2
1852,0.0,0.0,0.0,0.001,0.0,0.9989,1e-04,5,生鲜高频型
1853,0.0004,0.0002,0.0,0.9381,0.0614,0.0,0.0,3,促销敏感型2
1854,0.0047,0.0012,0.0,0.3147,0.6794,0.0,0.0,4,高价值稳定型2
1855,0.0044,0.0006,0.0,0.1206,0.8744,0.0,0.0,4,高价值稳定型2
1856,0.0006,0.0006,0.1679,0.006,0.7646,0.0,0.0603,4,高价值稳定型2
