user_id,rank,item_id,cat_l1,cat_l3,score,主要来源,reason
0209,8,DW-1201020721,蔬果,根茎,0.3704,价格匹配,该商品符合你的常购价格带
0209,9,DW-1201040049,蔬果,花果,0.5069,价格匹配,该商品符合你的常购价格带
0209,10,DW-1201040026,蔬果,花果,0.3919,价格匹配,该商品符合你的常购价格带
0210,1,DW-1203130446,蔬果,其它水果,0.509,复购周期,你可能接近「其它水果」的复购周期
0210,2,DW-1201010004,蔬果,叶菜,0.5324,复购周期,你可能接近「叶菜」的复购周期
0210,3,DW-1202018267,蔬果,豆腐,0.5024,复购周期,你可能接近「豆腐」的复购周期
0210,4,DW-1201010020,蔬果,叶菜,0.5858,复购周期,你可能接近「叶菜」的复购周期
0210,5,DW-2205020048,休闲,带壳花生,0.4589,复购周期,你可能接近「带壳花生」的复购周期
0210,6,DW-1203090210,蔬果,进口水果,0.467,复购周期,你可能接近「进口水果」的复购周期
0210,7,DW-1202018073,蔬果,豆腐,0.4034,复购周期,你可能接近「豆腐」的复购周期
0210,8,DW-1201020361,蔬果,根茎,0.5539,图推荐,与你购买行为相似的顾客也常购买该商品
0210,9,DW-2204010036,休闲,葡萄干,0.6076,复购周期,你可能接近「葡萄干」的复购周期
0210,10,DW-1308030035,熟食,现制烙类,0.4853,复购周期,你可能接近「现制烙类」的复购周期
0212,1,DW-1001010196,肉禽,鲜猪肉,0.6829,图推荐,与你购买行为相似的顾客也常购买该商品
0212,2,DW-1201040035,蔬果,花果,0.4502,关联规则,与你近期购买商品强关联（花果）
0212,3,DW-1201020029,蔬果,根茎,0.537,复购周期,你可能接近「根茎」的复购周期
0212,4,DW-1001010205,肉禽,鲜猪肉,0.435,复购周期,你可能接近「鲜猪肉」的复购周期
0212,5,DW-1201020045,蔬果,根茎,0.452,复购周期,你可能接近「根茎」的复购周期
0212,6,DW-1001010194,肉禽,鲜猪肉,0.4356,价格匹配,该商品符合你的常购价格带
0212,7,DW-1521010005,日配,新鲜蛋品,0.4094,图推荐,与你购买行为相似的顾客也常购买该商品
0212,8,DW-1201020721,蔬果,根茎,0.4973,复购周期,你可能接近「根茎」的复购周期
0212,9,DW-1201020013,蔬果,根茎,0.465,复购周期,你可能接近「根茎」的复购周期
0212,10,DW-1001010191,肉禽,鲜猪肉,0.5919,复购周期,你可能接近「鲜猪肉」的复购周期
0215,1,DW-1004020001,肉禽,分割鸡件,0.6639,图推荐,与你购买行为相似的顾客也常购买该商品
0215,2,DW-1201040035,蔬果,花果,0.599,图推荐,与你购买行为相似的顾客也常购买该商品
0215,3,DW-1201010004,蔬果,叶菜,0.5688,图推荐,与你购买行为相似的顾客也常购买该商品
0215,4,DW-1521010005,日配,新鲜蛋品,0.6097,图推荐,与你购买行为相似的顾客也常购买该商品
0215,5,DW-1201010020,蔬果,叶菜,0.5463,图推荐,与你购买行为相似的顾客也常购买该商品
0215,6,DW-1203130446,蔬果,其它水果,0.5468,图推荐,与你购买行为相似的顾客也常购买该商品
0215,7,DW-1001010191,肉禽,鲜猪肉,0.4987,图推荐,与你购买行为相似的顾客也常购买该商品
0215,8,DW-1201010005,蔬果,叶菜,0.525,图推荐,与你购买行为相似的顾客也常购买该商品
0215,9,DW-1201050011,蔬果,鲜调味,0.4442,图推荐,与你购买行为相似的顾客也常购买该商品
0215,10,DW-1101070017,水产,贝蛤类,0.4237,图推荐,与你购买行为相似的顾客也常购买该商品
0219,1,DW-2203060010,休闲,综合包,0.6635,图推荐,与你购买行为相似的顾客也常购买该商品
0219,2,DW-1518130016,日配,利乐砖乳酸菌,0.6576,图推荐,与你购买行为相似的顾客也常购买该商品
0219,3,DW-1521010001,日配,新鲜蛋品,0.5976,图推荐,与你购买行为相似的顾客也常购买该商品
0219,4,DW-1201050011,蔬果,鲜调味,0.573,图推荐,与你购买行为相似的顾客也常购买该商品
0219,5,DW-1308010191,熟食,现制蒸类,0.5388,图推荐,与你购买行为相似的顾客也常购买该商品
0219,6,DW-1201040035,蔬果,花果,0.5885,价格匹配,该商品符合你的常购价格带
0219,7,DW-2009020012,粮油,功能盐,0.5631,图推荐,与你购买行为相似的顾客也常购买该商品
0219,8,DW-1202018267,蔬果,豆腐,0.5768,图推荐,与你购买行为相似的顾客也常购买该商品
0219,9,DW-2205130089,休闲,香瓜子,0.5726,价格匹配,该商品符合你的常购价格带
0219,10,DW-1518010002,日配,利乐砖纯奶,0.5678,图推荐,与你购买行为相似的顾客也常购买该商品
0220,1,DW-1201040035,蔬果,花果,0.5855,图推荐,与你购买行为相似的顾客也常购买该商品
0220,2,DW-1521010005,日配,新鲜蛋品,0.5647,图推荐,与你购买行为相似的顾客也常购买该商品
0220,3,DW-1201020029,蔬果,根茎,0.5329,价格匹配,该商品符合你的常购价格带
0220,4,DW-2006010003,粮油,散称白米,0.4524,价格匹配,该商品符合你的常购价格带
0220,5,DW-1201040010,蔬果,花果,0.4563,价格匹配,该商品符合你的常购价格带
0220,6,DW-1201020045,蔬果,根茎,0.4302,价格匹配,该商品符合你的常购价格带
0220,7,DW-1505040001,日配,冷藏乳酸菌,0.4082,价格匹配,该商品符合你的常购价格带
0220,8,DW-1201010004,蔬果,叶菜,0.4106,价格匹配,该商品符合你的常购价格带
0220,9,DW-1001010194,肉禽,鲜猪肉,0.4334,价格匹配,该商品符合你的常购价格带
0220,10,DW-1203020164,蔬果,苹果类,0.4211,价格匹配,该商品符合你的常购价格带
0221,1,DW-1521010005,日配,新鲜蛋品,0.4591,类目偏好,你长期偏好「新鲜蛋品」类目
0221,2,DW-1201040035,蔬果,花果,0.4031,价格匹配,该商品符合你的常购价格带
0221,3,DW-2204010036,休闲,葡萄干,0.3961,复购周期,你可能接近「葡萄干」的复购周期
0221,4,DW-2205080015,休闲,松子,0.4081,复购周期,你可能接近「松子」的复购周期
0221,5,DW-2006010003,粮油,散称白米,0.3769,图推荐,与你购买行为相似的顾客也常购买该商品
0221,6,DW-2203990015,休闲,其他膨化点心,0.4282,关联规则,与你近期购买商品强关联（其他膨化点心）
0221,7,DW-2204010041,休闲,葡萄干,0.3758,复购周期,你可能接近「葡萄干」的复购周期
0221,8,DW-1201040010,蔬果,花果,0.327,关联规则,与你近期购买商品强关联（花果）
0221,9,DW-1001040125,肉禽,猪骨,0.3887,价格匹配,该商品符合你的常购价格带
0221,10,DW-1201040027,蔬果,花果,0.3243,价格匹配,该商品符合你的常购价格带
0223,1,DW-2006010003,粮油,散称白米,0.5427,复购周期,你可能接近「散称白米」的复购周期
0223,2,DW-1201010005,蔬果,叶菜,0.4968,复购周期,你可能接近「叶菜」的复购周期
0223,3,DW-2006010001,粮油,散称白米,0.5125,复购周期,你可能接近「散称白米」的复购周期
0223,4,DW-1001010194,肉禽,鲜猪肉,0.4321,图推荐,与你购买行为相似的顾客也常购买该商品
0223,5,DW-1201010004,蔬果,叶菜,0.5222,复购周期,你可能接近「叶菜」的复购周期
0223,6,DW-1201020029,蔬果,根茎,0.4799,图推荐,与你购买行为相似的顾客也常购买该商品
0223,7,DW-1201040035,蔬果,花果,0.48,图推荐,与你购买行为相似的顾客也常购买该商品
0223,8,DW-2008030004,粮油,鸡精,0.5665,复购周期,你可能接近「鸡精」的复购周期
0223,9,DW-1201030018,蔬果,芽菜,0.446,复购周期,你可能接近「芽菜」的复购周期
0223,10,DW-1521010005,日配,新鲜蛋品,0.435,图推荐,与你购买行为相似的顾客也常购买该商品
0226,1,DW-1201020361,蔬果,根茎,0.6396,图推荐,与你购买行为相似的顾客也常购买该商品
0226,2,DW-1203130446,蔬果,其它水果,0.6582,复购周期,你可能接近「其它水果」的复购周期
0226,3,DW-1521010005,日配,新鲜蛋品,0.6059,复购周期,你可能接近「新鲜蛋品」的复购周期
0226,4,DW-1201020045,蔬果,根茎,0.4409,复购周期,你可能接近「根茎」的复购周期
0226,5,DW-1201020029,蔬果,根茎,0.5251,复购周期,你可能接近「根茎」的复购周期
0226,6,DW-1201020721,蔬果,根茎,0.3726,复购周期,你可能接近「根茎」的复购周期
0226,7,DW-1201020013,蔬果,根茎,0.3922,复购周期,你可能接近「根茎」的复购周期
0226,8,DW-1201020042,蔬果,根茎,0.3945,复购周期,你可能接近「根茎」的复购周期
0226,9,DW-1201020044,蔬果,根茎,0.5868,复购周期,你可能接近「根茎」的复购周期
0226,10,DW-1201040035,蔬果,花果,0.5709,复购周期,你可能接近「花果」的复购周期
0227,1,DW-1201040035,蔬果,花果,0.6013,复购周期,你可能接近「花果」的复购周期
0227,2,DW-1201040049,蔬果,花果,0.6803,复购周期,你可能接近「花果」的复购周期
0227,3,DW-1521010005,日配,新鲜蛋品,0.4757,图推荐,与你购买行为相似的顾客也常购买该商品
0227,4,DW-1201040026,蔬果,花果,0.5997,复购周期,你可能接近「花果」的复购周期
0227,5,DW-1201020029,蔬果,根茎,0.6026,价格匹配,该商品符合你的常购价格带
0227,6,DW-1201020013,蔬果,根茎,0.4419,价格匹配,该商品符合你的常购价格带
0227,7,DW-1201020721,蔬果,根茎,0.5792,价格匹配,该商品符合你的常购价格带
0227,8,DW-1201040010,蔬果,花果,0.5376,复购周期,你可能接近「花果」的复购周期
0227,9,DW-1201020045,蔬果,根茎,0.5243,价格匹配,该商品符合你的常购价格带
0227,10,DW-1201040004,蔬果,花果,0.3923,复购周期,你可能接近「花果」的复购周期
0229,1,DW-1201040035,蔬果,花果,0.7754,复购周期,你可能接近「花果」的复购周期
0229,2,DW-1201040010,蔬果,花果,0.7019,复购周期,你可能接近「花果」的复购周期
0229,3,DW-1201040026,蔬果,花果,0.6622,复购周期,你可能接近「花果」的复购周期
0229,4,DW-1201040049,蔬果,花果,0.4877,复购周期,你可能接近「花果」的复购周期
0229,5,DW-1201010004,蔬果,叶菜,0.6126,复购周期,你可能接近「叶菜」的复购周期
0229,6,DW-1201040027,蔬果,花果,0.4626,复购周期,你可能接近「花果」的复购周期
0229,7,DW-1201040004,蔬果,花果,0.7282,复购周期,你可能接近「花果」的复购周期
0229,8,DW-1201040022,蔬果,花果,0.4973,复购周期,你可能接近「花果」的复购周期
0229,9,DW-1201010005,蔬果,叶菜,0.6296,复购周期,你可能接近「叶菜」的复购周期
0229,10,DW-1201010021,蔬果,叶菜,0.4102,复购周期,你可能接近「叶菜」的复购周期
0231,1,DW-1201020361,蔬果,根茎,0.5909,图推荐,与你购买行为相似的顾客也常购买该商品
0231,2,DW-1521010005,日配,新鲜蛋品,0.4518,复购周期,你可能接近「新鲜蛋品」的复购周期
0231,3,DW-1001010194,肉禽,鲜猪肉,0.6413,图推荐,与你购买行为相似的顾客也常购买该商品
0231,4,DW-1001010196,肉禽,鲜猪肉,0.5916,图推荐,与你购买行为相似的顾客也常购买该商品
0231,5,DW-1201040035,蔬果,花果,0.4224,复购周期,你可能接近「花果」的复购周期
0231,6,DW-1201020029,蔬果,根茎,0.4241,复购周期,你可能接近「根茎」的复购周期
0231,7,DW-1521010002,日配,新鲜蛋品,0.6142,复购周期,你可能接近「新鲜蛋品」的复购周期
0231,8,DW-1201040010,蔬果,花果,0.5139,复购周期,你可能接近「花果」的复购周期
0231,9,DW-1201020013,蔬果,根茎,0.4079,复购周期,你可能接近「根茎」的复购周期
0231,10,DW-1521010001,日配,新鲜蛋品,0.3833,复购周期,你可能接近「新鲜蛋品」的复购周期
0232,1,DW-2307030003,酒饮,纯味酸乳饮,0.636,价格匹配,该商品符合你的常购价格带
0232,2,DW-2006010003,粮油,散称白米,0.6036,图推荐,与你购买行为相似的顾客也常购买该商品
0232,3,DW-1201040026,蔬果,花果,0.5838,价格匹配,该商品符合你的常购价格带
0232,4,DW-1518130016,日配,利乐砖乳酸菌,0.5213,价格匹配,该商品符合你的常购价格带
0232,5,DW-1518010002,日配,利乐砖纯奶,0.4561,价格匹配,该商品符合你的常购价格带
0232,6,DW-1201010020,蔬果,叶菜,0.4416,价格匹配,该商品符合你的常购价格带
0232,7,DW-1203030177,蔬果,梨类,0.5205,价格匹配,该商品符合你的常购价格带
0232,8,DW-1203020164,蔬果,苹果类,0.5214,价格匹配,该商品符合你的常购价格带
0232,9,DW-2203060010,休闲,综合包,0.5595,价格匹配,该商品符合你的常购价格带
0232,10,DW-1201020013,蔬果,根茎,0.5312,价格匹配,该商品符合你的常购价格带
0235,1,DW-3016030007,洗化,无芯纸,0.5004,复购周期,你可能接近「无芯纸」的复购周期
0235,2,DW-3016030106,洗化,无芯纸,0.4376,复购周期,你可能接近「无芯纸」的复购周期
0235,3,DW-3016030118,洗化,无芯纸,0.433,复购周期,你可能接近「无芯纸」的复购周期
0235,4,DW-3016030048,洗化,无芯纸,0.4408,复购周期,你可能接近「无芯纸」的复购周期
0235,5,DW-3016030107,洗化,无芯纸,0.6132,复购周期,你可能接近「无芯纸」的复购周期
0235,6,DW-2207130006,休闲,糖果礼盒,0.3792,复购周期,你可能接近「糖果礼盒」的复购周期
0235,7,DW-2201110017,休闲,趣味/休闲,0.4042,复购周期,你可能接近「趣味/休闲」的复购周期
0235,8,DW-2201110106,休闲,趣味/休闲,0.4058,复购周期,你可能接近「趣味/休闲」的复购周期
0235,9,DW-3016030156,洗化,无芯纸,0.3496,复购周期,你可能接近「无芯纸」的复购周期
0235,10,DW-2201110061,休闲,趣味/休闲,0.5633,复购周期,你可能接近「趣味/休闲」的复购周期
0236,1,DW-1201040035,蔬果,花果,0.6917,图推荐,与你购买行为相似的顾客也常购买该商品
0236,2,DW-1201040010,蔬果,花果,0.4591,图推荐,与你购买行为相似的顾客也常购买该商品
0236,3,DW-1201020029,蔬果,根茎,0.6175,图推荐,与你购买行为相似的顾客也常购买该商品
0236,4,DW-1201040026,蔬果,花果,0.4734,关联规则,与你近期购买商品强关联（花果）
0236,5,DW-1201040049,蔬果,花果,0.59,关联规则,与你近期购买商品强关联（花果）
0236,6,DW-1201040027,蔬果,花果,0.4601,关联规则,与你近期购买商品强关联（花果）
0236,7,DW-1201040004,蔬果,花果,0.4184,关联规则,与你近期购买商品强关联（花果）
0236,8,DW-1201020045,蔬果,根茎,0.3915,关联规则,与你近期购买商品强关联（根茎）
0236,9,DW-2201060028,休闲,钙奶,0.4347,复购周期,你可能接近「钙奶」的复购周期
0236,10,DW-2203010018,休闲,米制点心,0.3952,复购周期,你可能接近「米制点心」的复购周期
0238,1,DW-1521010005,日配,新鲜蛋品,0.5816,图推荐,与你购买行为相似的顾客也常购买该商品
0238,2,DW-1201010004,蔬果,叶菜,0.4056,复购周期,你可能接近「叶菜」的复购周期
0238,3,DW-1201020029,蔬果,根茎,0.4438,复购周期,你可能接近「根茎」的复购周期
0238,4,DW-1201050011,蔬果,鲜调味,0.4594,复购周期,你可能接近「鲜调味」的复购周期
0238,5,DW-1201010020,蔬果,叶菜,0.3988,复购周期,你可能接近「叶菜」的复购周期
0238,6,DW-1201010005,蔬果,叶菜,0.496,复购周期,你可能接近「叶菜」的复购周期
0238,7,DW-1201020721,蔬果,根茎,0.5133,复购周期,你可能接近「根茎」的复购周期
0238,8,DW-1201010023,蔬果,叶菜,0.5499,复购周期,你可能接近「叶菜」的复购周期
0238,9,DW-1201010019,蔬果,叶菜,0.3385,复购周期,你可能接近「叶菜」的复购周期
0238,10,DW-1201020013,蔬果,根茎,0.5376,复购周期,你可能接近「根茎」的复购周期
0241,1,DW-2205130089,休闲,香瓜子,0.5021,复购周期,你可能接近「香瓜子」的复购周期
0241,2,DW-2205130006,休闲,香瓜子,0.4858,复购周期,你可能接近「香瓜子」的复购周期
0241,3,DW-2205130016,休闲,香瓜子,0.4739,复购周期,你可能接近「香瓜子」的复购周期
0241,4,DW-1203130446,蔬果,其它水果,0.4669,图推荐,与你购买行为相似的顾客也常购买该商品
0241,5,DW-1201020029,蔬果,根茎,0.3607,价格匹配,该商品符合你的常购价格带
0241,6,DW-2205130020,休闲,香瓜子,0.4342,复购周期,你可能接近「香瓜子」的复购周期
0241,7,DW-2005010119,粮油,挂面,0.3621,复购周期,你可能接近「挂面」的复购周期
0241,8,DW-2006010003,粮油,散称白米,0.3702,图推荐,与你购买行为相似的顾客也常购买该商品
0241,9,DW-2205130062,休闲,香瓜子,0.4829,复购周期,你可能接近「香瓜子」的复购周期
