item_id,cat_l1_name,cat_l2_name,cat_l3_name,cat_l3_code,item_type,unit,spec,销售金额,销售数量,销售笔数,平均单价,购买人数,复购率,复购率_平滑,促销占比,price_rank,price_band,综合热度,热度排名
DW-2104020026,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,80g,23.0,8.0,8,3.0,8,0.0,0.0576,0.25,0.2174,低价带,0.2619,2043
DW-2104020032,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,80g,19.2,6.0,6,3.2,6,0.0,0.0647,0.0,0.5,中价带,0.243,2504
DW-2104020038,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,80g,15.0,5.0,5,3.0,5,0.0,0.0691,0.0,0.2174,低价带,0.2273,3056
DW-2104020039,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,80g,15.0,5.0,5,3.0,5,0.0,0.0691,0.0,0.2174,低价带,0.2273,3056
DW-2104020040,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,80g　,15.0,5.0,3,3.0,3,0.0,0.0797,0.0,0.2174,低价带,0.2204,3322
DW-2104020041,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,80g,12.8,4.0,4,3.2,4,0.0,0.074,0.0,0.4348,中价带,0.214,3599
DW-2104020042,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,80g,9.6,3.0,3,3.2,3,0.0,0.0797,0.0,0.5,中价带,0.1959,4338
DW-2104020073,冲调,冲饮品,奶茶饮品,210402,一般商品,盒,640g,28.0,1.0,1,28.0,1,0.0,0.0942,0.0,1.0,高价带,0.2213,3284
DW-2104020098,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,64g,49.0,10.0,4,4.9,3,0.3333,0.1566,0.0,0.7174,高价带,0.3455,730
DW-2104020115,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,65g,16.8,4.0,4,4.2,4,0.0,0.074,0.0,0.6087,中价带,0.2235,3205
DW-2104020117,冲调,冲饮品,奶茶饮品,210402,一般商品,组,72g*4,39.6,4.0,4,9.9,4,0.0,0.074,0.0,0.9565,高价带,0.2554,2211
DW-2104020120,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,82g,29.4,6.0,6,4.9,6,0.0,0.0647,0.0,0.7174,高价带,0.2579,2127
DW-2104020121,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,82g,24.5,5.0,5,4.9,5,0.0,0.0691,0.0,0.7174,高价带,0.2446,2470
DW-2104020122,冲调,冲饮品,奶茶饮品,210402,一般商品,杯,82g,29.4,6.0,6,4.9,6,0.0,0.0647,0.0,0.7174,高价带,0.2579,2127
DW-2104020123,冲调,冲饮品,奶茶饮品,210402,一般商品,组,80g*3,17.8,2.0,2,8.9,1,1.0,0.1851,0.0,0.8696,高价带,0.3078,1226
DW-2104020124,冲调,冲饮品,奶茶饮品,210402,一般商品,组,80g*3,8.9,1.0,1,8.9,1,0.0,0.0942,0.0,0.8696,高价带,0.1801,5045
DW-2104020126,冲调,冲饮品,奶茶饮品,210402,一般商品,组,80g*3,53.4,6.0,6,8.9,5,0.2,0.1357,0.0,0.8696,高价带,0.332,873
DW-2104990005,冲调,冲饮品,其他冲饮品,210499,一般商品,袋,240g,20.3,1.0,1,20.3,1,0.0,0.0942,0.0,0.6667,中价带,0.2092,3755
DW-2104990006,冲调,冲饮品,其他冲饮品,210499,一般商品,袋,200g,46.5,3.0,3,15.5,3,0.0,0.0797,0.0,0.3333,低价带,0.2544,2230
DW-2104990034,冲调,冲饮品,其他冲饮品,210499,一般商品,听,400g,23.3,1.0,1,23.3,1,0.0,0.0942,0.0,1.0,高价带,0.2144,3555
DW-2105010007,冲调,冲调食品,麦片/粉,210501,一般商品,袋,588g,26.6,2.0,2,13.3,2,0.0,0.0863,0.0,0.1154,低价带,0.2254,3114
DW-2105010010,冲调,冲调食品,麦片/粉,210501,一般商品,袋,30g*20,30.7,1.0,1,30.7,1,0.0,0.0942,0.0,0.7885,高价带,0.2249,3128
DW-2105010015,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,64.0,2.0,2,32.0,2,0.0,0.0863,0.0,0.9615,高价带,0.2599,2093
DW-2105010018,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,30.7,1.0,1,30.7,1,0.0,0.0942,0.0,0.7885,高价带,0.2249,3128
DW-2105010030,冲调,冲调食品,麦片/粉,210501,一般商品,袋,900g,25.7,1.0,1,25.7,1,0.0,0.0942,0.0,0.5769,中价带,0.2181,3396
DW-2105010032,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,202.2,8.0,8,30.7,8,0.0,0.0576,0.875,0.7885,高价带,0.3379,811
DW-2105010033,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,122.5,5.0,5,30.7,5,0.0,0.0691,1.0,0.7885,高价带,0.3048,1297
DW-2105010034,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,114.3,7.0,7,17.3,7,0.0,0.0609,0.2857,0.25,低价带,0.313,1137
DW-2105010036,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,30.7,1.0,1,30.7,1,0.0,0.0942,0.0,0.7885,高价带,0.2249,3128
DW-2105010038,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,141.1,5.0,5,30.7,3,0.6667,0.2335,0.4,0.7885,高价带,0.4391,242
DW-2105010039,冲调,冲调食品,麦片/粉,210501,一般商品,桶,1000g,133.7,5.0,5,30.9,5,0.0,0.0691,0.8,0.9231,高价带,0.308,1221
DW-2105010045,冲调,冲调食品,麦片/粉,210501,一般商品,袋,560g,17.3,1.0,1,17.3,1,0.0,0.0942,0.0,0.25,低价带,0.2033,4030
DW-2105010060,冲调,冲调食品,麦片/粉,210501,一般商品,袋,1500g,136.1,5.0,5,32.7,5,0.0,0.0691,0.8,1.0,高价带,0.3087,1208
DW-2105010083,冲调,冲调食品,麦片/粉,210501,一般商品,袋,600g,14.9,1.0,1,20.3,1,0.0,0.0942,1.0,0.3462,中价带,0.1979,4280
DW-2105010084,冲调,冲调食品,麦片/粉,210501,一般商品,袋,600g,43.3,3.0,3,20.3,3,0.0,0.0797,1.0,0.3462,中价带,0.2517,2288
DW-2105010089,冲调,冲调食品,麦片/粉,210501,一般商品,袋,780g,77.1,3.0,3,25.7,3,0.0,0.0797,0.0,0.5769,中价带,0.2742,1776
DW-2105010090,冲调,冲调食品,麦片/粉,210501,一般商品,袋,780g,25.7,1.0,1,25.7,1,0.0,0.0942,0.0,0.5769,中价带,0.2181,3396
DW-2105010101,冲调,冲调食品,麦片/粉,210501,一般商品,盒,180g,27.8,2.0,2,13.9,2,0.0,0.0863,0.0,0.1731,低价带,0.2271,3065
DW-2105010108,冲调,冲调食品,麦片/粉,210501,一般商品,袋,800g,44.6,2.0,2,22.3,2,0.0,0.0863,0.0,0.4423,中价带,0.2456,2447
DW-2105010110,冲调,冲调食品,麦片/粉,210501,一般商品,袋,800g,22.3,1.0,1,22.3,1,0.0,0.0942,0.0,0.4423,中价带,0.2127,3636
DW-2105010139,冲调,冲调食品,麦片/粉,210501,一般商品,袋,600g,9.9,1.0,1,20.3,1,0.0,0.0942,1.0,0.3462,中价带,0.1836,4870
DW-2105010143,冲调,冲调食品,麦片/粉,210501,一般商品,袋,700g,27.7,1.0,1,27.7,1,0.0,0.0942,0.0,0.6538,中价带,0.2209,3309
DW-2105010144,冲调,冲调食品,麦片/粉,210501,一般商品,袋,400g,55.6,4.0,4,13.9,4,0.0,0.074,0.0,0.1731,低价带,0.2684,1892
DW-2105010145,冲调,冲调食品,麦片/粉,210501,一般商品,袋,720g,24.3,1.0,1,24.3,1,0.0,0.0942,0.0,0.5,中价带,0.216,3506
DW-2105010147,冲调,冲调食品,麦片/粉,210501,一般商品,盒,168g,35.1,3.0,3,11.7,3,0.0,0.0797,0.0,0.0385,低价带,0.2435,2495
DW-2105010148,冲调,冲调食品,麦片/粉,210501,一般商品,盒,168g,11.7,1.0,1,11.7,1,0.0,0.0942,0.0,0.0769,低价带,0.1893,4651
DW-2105020005,冲调,冲调食品,豆奶粉,210502,一般商品,袋,760g,85.6,4.0,4,23.9,4,0.0,0.074,0.5,0.7692,高价带,0.285,1595
DW-2105020006,冲调,冲调食品,豆奶粉,210502,一般商品,袋,360g,38.7,3.0,3,12.9,3,0.0,0.0797,0.0,0.1538,低价带,0.2473,2393
DW-2105020035,冲调,冲调食品,豆奶粉,210502,一般商品,袋,500g,57.9,3.0,3,19.3,3,0.0,0.0797,0.0,0.6923,高价带,0.263,2014
DW-2105020049,冲调,冲调食品,豆奶粉,210502,一般商品,袋,530g,30.6,2.0,2,15.3,2,0.0,0.0863,0.0,0.3846,中价带,0.2308,2934
DW-2105020055,冲调,冲调食品,豆奶粉,210502,一般商品,袋,560g,43.5,3.0,3,14.5,3,0.0,0.0797,0.0,0.2692,低价带,0.2518,2284
DW-2105020076,冲调,冲调食品,豆奶粉,210502,一般商品,袋,460g,11.9,1.0,1,14.5,1,0.0,0.0942,1.0,0.2692,低价带,0.1899,4624
DW-2105020086,冲调,冲调食品,豆奶粉,210502,一般商品,袋,780g,63.6,4.0,4,24.3,4,0.0,0.074,1.0,0.9231,高价带,0.2736,1787
DW-2105020087,冲调,冲调食品,豆奶粉,210502,一般商品,袋,780g,89.8,4.0,4,24.3,4,0.0,0.074,0.25,0.9231,高价带,0.2869,1558
DW-2105020088,冲调,冲调食品,豆奶粉,210502,一般商品,袋,780g,16.9,1.0,1,24.3,1,0.0,0.0942,1.0,0.9231,高价带,0.2024,4081
DW-2105020090,冲调,冲调食品,豆奶粉,210502,一般商品,袋,500g,73.2,4.0,4,18.3,4,0.0,0.074,0.0,0.5769,中价带,0.279,1697
DW-2105020091,冲调,冲调食品,豆奶粉,210502,一般商品,袋,500g,18.3,1.0,1,18.3,1,0.0,0.0942,0.0,0.5769,中价带,0.2054,3963
DW-2105020093,冲调,冲调食品,豆奶粉,210502,一般商品,袋,218g,25.5,3.0,3,9.7,3,0.0,0.0797,0.6667,0.0769,低价带,0.2311,2924
DW-2105020097,冲调,冲调食品,豆奶粉,210502,一般商品,袋,570g,16.3,1.0,1,16.3,1,0.0,0.0942,0.0,0.4615,中价带,0.2011,4127
DW-2105030003,冲调,冲调食品,芝麻糊,210503,一般商品,袋,700g,25.9,1.0,1,25.9,1,0.0,0.0942,0.0,0.875,高价带,0.2184,3387
DW-2105030004,冲调,冲调食品,芝麻糊,210503,一般商品,袋,700g,51.8,2.0,2,25.9,2,0.0,0.0863,0.0,0.875,高价带,0.2515,2292
DW-2105030006,冲调,冲调食品,芝麻糊,210503,一般商品,袋,600g,28.3,1.0,1,28.3,1,0.0,0.0942,0.0,1.0,高价带,0.2218,3264
DW-2105030015,冲调,冲调食品,芝麻糊,210503,一般商品,袋,480g,23.7,1.0,1,23.7,1,0.0,0.0942,0.0,0.6562,中价带,0.215,3537
DW-2105030016,冲调,冲调食品,芝麻糊,210503,一般商品,袋,480g,89.1,5.0,5,23.7,5,0.0,0.0691,0.6,0.6562,中价带,0.2928,1463
DW-2105030017,冲调,冲调食品,芝麻糊,210503,一般商品,袋,480g,50.6,2.0,2,25.3,2,0.0,0.0863,0.0,0.75,高价带,0.2506,2316
DW-2105030025,冲调,冲调食品,芝麻糊,210503,一般商品,袋,560g,93.2,4.0,4,23.3,4,0.0,0.074,0.0,0.5625,中价带,0.2883,1534
DW-2105030026,冲调,冲调食品,芝麻糊,210503,一般商品,袋,560g,130.7,7.0,7,22.7,7,0.0,0.0609,0.5714,0.5,中价带,0.3178,1072
DW-2105030029,冲调,冲调食品,芝麻糊,210503,一般商品,袋,700g,25.9,1.0,1,25.9,1,0.0,0.0942,0.0,0.875,高价带,0.2184,3387
DW-2105030035,冲调,冲调食品,芝麻糊,210503,一般商品,袋,700g,54.9,3.0,3,18.3,3,0.0,0.0797,0.0,0.3438,中价带,0.2609,2068
DW-2105030036,冲调,冲调食品,芝麻糊,210503,一般商品,袋,700g,18.3,1.0,1,18.3,1,0.0,0.0942,0.0,0.3438,中价带,0.2054,3963
DW-2105030050,冲调,冲调食品,芝麻糊,210503,一般商品,袋,360g,102.3,9.0,9,16.3,9,0.0,0.0545,0.6667,0.0625,低价带,0.3185,1062
DW-2105030052,冲调,冲调食品,芝麻糊,210503,一般商品,盒,280g,34.6,2.0,2,17.3,2,0.0,0.0863,0.0,0.1875,低价带,0.2356,2765
DW-2105030055,冲调,冲调食品,芝麻糊,210503,一般商品,袋,480g,40.1,3.0,3,17.3,3,0.0,0.0797,0.6667,0.1875,低价带,0.2487,2363
DW-2105030056,冲调,冲调食品,芝麻糊,210503,一般商品,袋,480g,28.2,2.0,2,17.3,2,0.0,0.0863,0.5,0.1875,低价带,0.2276,3031
DW-2105030058,冲调,冲调食品,芝麻糊,210503,一般商品,袋,520g,20.3,1.0,1,20.3,1,0.0,0.0942,0.0,0.4375,中价带,0.2092,3755
DW-2105040014,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,500g,155.8,3.0,3,56.0,2,0.5,0.1697,0.6667,1.0,高价带,0.3675,568
DW-2105040015,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,500g,64.0,2.0,2,36.5,2,0.0,0.0863,1.0,0.8182,高价带,0.2599,2093
DW-2105040019,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,520g,39.9,1.0,1,39.9,1,0.0,0.0942,0.0,0.9091,高价带,0.235,2788
DW-2105040043,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,600g,51.4,2.0,2,25.7,2,0.0,0.0863,0.0,0.7273,高价带,0.2512,2302
DW-2105040044,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,480g,18.3,1.0,1,18.3,1,0.0,0.0942,0.0,0.0909,低价带,0.2054,3963
DW-2105040046,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,525g,56.1,3.0,3,22.3,3,0.0,0.0797,0.6667,0.5455,中价带,0.2618,2044
DW-2105040047,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,525g,16.9,1.0,1,22.3,1,0.0,0.0942,1.0,0.5455,中价带,0.2024,4081
DW-2105040048,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,525g,22.3,1.0,1,22.3,1,0.0,0.0942,0.0,0.5455,中价带,0.2127,3636
DW-2105040049,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,600g,32.8,2.0,2,18.9,2,0.0,0.0863,0.5,0.2727,低价带,0.2335,2847
DW-2105040050,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,600g,56.7,3.0,3,18.9,2,0.5,0.1697,0.0,0.2727,低价带,0.3365,825
DW-2105040051,冲调,冲调食品,藕/葛藤粉,210504,一般商品,袋,600g,51.7,3.0,3,18.9,3,0.0,0.0797,0.3333,0.2727,低价带,0.2586,2115
DW-2105050001,冲调,冲调食品,核桃粉/糊,210505,一般商品,袋,600g,55.4,2.0,2,27.7,2,0.0,0.0863,0.0,0.5625,中价带,0.2542,2235
DW-2105050002,冲调,冲调食品,核桃粉/糊,210505,一般商品,盒,1000g,806.6,16.0,16,60.3,16,0.0,0.0398,0.875,1.0,高价带,0.407,353
DW-2105050010,冲调,冲调食品,核桃粉/糊,210505,一般商品,袋,600g,27.7,1.0,1,27.7,1,0.0,0.0942,0.0,0.5625,中价带,0.2209,3309
DW-2105050023,冲调,冲调食品,核桃粉/糊,210505,一般商品,袋,780g,18.9,1.0,1,25.7,1,0.0,0.0942,1.0,0.25,低价带,0.2066,3894
DW-2105050024,冲调,冲调食品,核桃粉/糊,210505,一般商品,袋,780g,25.7,1.0,1,25.7,1,0.0,0.0942,0.0,0.25,低价带,0.2181,3396
DW-2105050025,冲调,冲调食品,核桃粉/糊,210505,一般商品,袋,780g,18.9,1.0,1,25.7,1,0.0,0.0942,1.0,0.25,低价带,0.2066,3894
DW-2105050026,冲调,冲调食品,核桃粉/糊,210505,一般商品,袋,700g,32.0,1.0,1,32.0,1,0.0,0.0942,0.0,0.8125,高价带,0.2265,3081
DW-2105050027,冲调,冲调食品,核桃粉/糊,210505,一般商品,袋,700g,32.0,1.0,1,32.0,1,0.0,0.0942,0.0,0.8125,高价带,0.2265,3081
DW-2105060004,冲调,冲调食品,莲子/桂圆_,210506,一般商品,袋,600g,123.5,5.0,5,28.0,5,0.0,0.0691,0.6,1.0,高价带,0.3051,1287
DW-2105060016,冲调,冲调食品,莲子/桂圆_,210506,一般商品,袋,780g,59.7,3.0,3,24.3,3,0.0,0.0797,0.6667,0.5,中价带,0.2642,1987
DW-2105060017,冲调,冲调食品,莲子/桂圆_,210506,一般商品,袋,780g,24.3,1.0,1,24.3,1,0.0,0.0942,0.0,0.5,中价带,0.216,3506
DW-2105070034,冲调,冲调食品,冲调食品礼盒,210507,一般商品,盒,1050g,242.7,3.0,3,80.9,3,0.0,0.0797,0.0,0.8333,高价带,0.3181,1067
DW-2105070035,冲调,冲调食品,冲调食品礼盒,210507,一般商品,盒,1000g,363.6,7.0,7,59.3,7,0.0,0.0609,0.7143,0.6667,中价带,0.3539,663
DW-2105070038,冲调,冲调食品,冲调食品礼盒,210507,一般商品,盒,500g,118.9,1.0,1,118.9,1,0.0,0.0942,0.0,1.0,高价带,0.277,1736
DW-2105070061,冲调,冲调食品,冲调食品礼盒,210507,一般商品,盒,900g,57.7,1.0,1,57.7,1,0.0,0.0942,0.0,0.1667,低价带,0.2492,2351
DW-2105070077,冲调,冲调食品,冲调食品礼盒,210507,一般商品,盒,780g,112.0,2.0,2,59.0,2,0.0,0.0863,1.0,0.4167,中价带,0.2818,1651
DW-2105070078,冲调,冲调食品,冲调食品礼盒,210507,一般商品,盒,780g,174.0,3.0,3,59.0,3,0.0,0.0797,0.3333,0.4167,中价带,0.3056,1277
DW-2105990031,冲调,冲调食品,其他冲调食品,210599,一般商品,杯,60g,3.8,1.0,1,3.8,1,0.0,0.0942,0.0,0.375,中价带,0.1557,5869
DW-2105990032,冲调,冲调食品,其他冲调食品,210599,一般商品,杯,60g,3.8,1.0,1,3.8,1,0.0,0.0942,0.0,0.375,中价带,0.1557,5869
DW-2105990033,冲调,冲调食品,其他冲调食品,210599,一般商品,袋,680g,38.7,1.0,1,38.7,1,0.0,0.0942,0.0,0.875,高价带,0.2338,2845
DW-2105990034,冲调,冲调食品,其他冲调食品,210599,一般商品,袋,680g,38.7,1.0,1,38.7,1,0.0,0.0942,0.0,0.875,高价带,0.2338,2845
DW-2106010016,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,580g,23.0,1.0,1,29.0,1,0.0,0.0942,1.0,0.3913,中价带,0.2139,3604
DW-2106010017,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,580g,75.8,2.0,2,37.9,2,0.0,0.0863,0.0,0.6087,中价带,0.2665,1927
DW-2106010018,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,580g,78.7,3.0,3,33.9,3,0.0,0.0797,1.0,0.4783,中价带,0.2751,1761
DW-2106010022,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,500g,23.9,1.0,1,23.9,1,0.0,0.0942,0.0,0.3043,低价带,0.2153,3524
DW-2106010023,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,600g,81.8,2.0,2,40.9,2,0.0,0.0863,0.0,0.7174,高价带,0.2695,1871
DW-2106010026,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,900g,102.6,2.0,2,51.3,2,0.0,0.0863,0.0,0.8043,高价带,0.2784,1712
DW-2106010049,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,500g,91.2,4.0,4,25.7,4,0.0,0.074,0.5,0.3478,中价带,0.2875,1545
DW-2106010050,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,500g,85.7,3.0,3,29.9,3,0.0,0.0797,0.3333,0.4348,中价带,0.2784,1713
DW-2106010051,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,盒,480g*2,548.0,9.0,9,76.0,9,0.0,0.0545,0.8889,0.913,高价带,0.3754,510
DW-2106010052,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,280g,71.1,3.0,3,23.7,3,0.0,0.0797,0.0,0.2609,低价带,0.2711,1832
DW-2106010053,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,500g,177.9,9.0,8,21.9,8,0.0,0.0576,0.375,0.1739,低价带,0.3355,837
DW-2106010055,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,280g,22.0,1.0,1,22.0,1,0.0,0.0942,0.0,0.2174,低价带,0.2122,3649
DW-2106010057,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,900g,161.1,5.0,5,35.7,5,0.0,0.0691,0.6,0.5217,中价带,0.315,1112
DW-2106010060,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,盒,500g*2,161.8,2.0,2,80.9,2,0.0,0.0863,0.0,0.9565,高价带,0.2959,1419
DW-2106010079,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,400g,78.0,2.0,2,39.0,2,0.0,0.0863,0.0,0.6522,中价带,0.2677,1903
DW-2106010098,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,1kg,69.7,1.0,1,69.7,1,0.0,0.0942,0.0,0.8696,高价带,0.2565,2171
DW-2106010162,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,条,14g,1.5,1.0,1,1.5,1,0.0,0.0942,0.0,0.0652,低价带,0.1386,6103
DW-2106010166,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,条,14g,1.5,1.0,1,1.5,1,0.0,0.0942,0.0,0.0652,低价带,0.1386,6103
DW-2106010171,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,405g,40.9,1.0,1,40.9,1,0.0,0.0942,0.0,0.7174,高价带,0.2359,2751
DW-2106010174,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,瓶,1000g,29.9,1.0,1,51.3,1,0.0,0.0942,1.0,0.8043,高价带,0.2239,3186
DW-2106010179,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,盒,500g*2,113.0,1.0,1,113.0,1,0.0,0.0942,0.0,1.0,高价带,0.2751,1760
DW-2106010188,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,盒,240g,36.0,1.0,1,36.0,1,0.0,0.0942,0.0,0.5652,中价带,0.231,2929
DW-2106010189,冲调,蜂蜜/面包酱,蜂蜜,210601,一般商品,未知单位,牛魔空版 12g*8,19.8,2.0,2,9.9,2,0.0,0.0863,0.0,0.1304,低价带,0.214,3582
DW-2106030005,冲调,蜂蜜/面包酱,面包酱,210603,一般商品,瓶,170g,27.9,3.0,3,9.3,3,0.0,0.0797,0.0,1.0,高价带,0.2346,2818
DW-2106030028,冲调,蜂蜜/面包酱,面包酱,210603,一般商品,瓶,228g,14.4,2.0,2,7.2,2,0.0,0.0863,0.0,0.5,中价带,0.2022,4099
DW-2106990025,冲调,蜂蜜/面包酱,其他蜂蜜/面包,210699,一般商品,瓶,510g,36.0,1.0,1,36.0,1,0.0,0.0942,0.0,0.8,高价带,0.231,2929
DW-2106990040,冲调,蜂蜜/面包酱,其他蜂蜜/面包,210699,一般商品,瓶,1.05kg,114.0,3.0,3,56.0,3,0.0,0.0797,1.0,1.0,高价带,0.2895,1515
DW-2106990042,冲调,蜂蜜/面包酱,其他蜂蜜/面包,210699,一般商品,瓶,500g,90.4,4.0,4,30.7,4,0.0,0.074,0.75,0.6,中价带,0.2871,1552
DW-2106990045,冲调,蜂蜜/面包酱,其他蜂蜜/面包,210699,一般商品,瓶,300g,20.3,1.0,1,20.3,1,0.0,0.0942,0.0,0.3,低价带,0.2092,3755
DW-2106990046,冲调,蜂蜜/面包酱,其他蜂蜜/面包,210699,一般商品,瓶,300g,20.3,1.0,1,20.3,1,0.0,0.0942,0.0,0.3,低价带,0.2092,3755
DW-2107010009,冲调,滋补营养品,参制品,210701,一般商品,盒,10*12,236.0,2.0,2,153.0,2,0.0,0.0863,1.0,1.0,高价带,0.3102,1186
DW-2107040010,冲调,滋补营养品,功能保健品,210704,一般商品,盒,300g*2,163.0,1.0,1,163.0,1,0.0,0.0942,0.0,0.9,高价带,0.2889,1527
DW-2107040029,冲调,滋补营养品,功能保健品,210704,一般商品,盒,250ml*2,489.0,3.0,2,163.0,2,0.0,0.0863,0.0,0.9,高价带,0.3404,786
DW-2107040041,冲调,滋补营养品,功能保健品,210704,一般商品,盒,250ml*2,136.0,1.0,1,155.0,1,0.0,0.0942,1.0,0.6,中价带,0.2821,1642
DW-2107040208,冲调,滋补营养品,功能保健品,210704,一般商品,盒,100ml*5,279.0,3.0,3,93.0,3,0.0,0.0797,0.0,0.4,中价带,0.3232,991
DW-2107040209,冲调,滋补营养品,功能保健品,210704,一般商品,盒,100ml*5,344.0,4.0,4,86.0,4,0.0,0.074,0.0,0.2,低价带,0.337,822
DW-2107050044,冲调,滋补营养品,补钙/铁/锌,210705,一般商品,盒,100ml*5,327.6,4.0,3,81.9,3,0.0,0.0797,0.0,1.0,高价带,0.3325,869
DW-2108010003,冲调,无糖食品,无糖食品,210801,一般商品,袋,480g,23.3,1.0,1,23.3,1,0.0,0.0942,0.0,0.5,中价带,0.2144,3555
DW-2108010019,冲调,无糖食品,无糖食品,210801,一般商品,袋,600g,28.3,1.0,1,28.3,1,0.0,0.0942,0.0,1.0,高价带,0.2218,3264
DW-2201010001,休闲,饼干,苏打,220101,一般商品,袋,100g,21.0,6.0,6,3.5,6,0.0,0.0647,0.0,0.2917,低价带,0.2461,2438
DW-2201010002,休闲,饼干,苏打,220101,一般商品,袋,100克,12.8,4.0,4,3.2,4,0.0,0.074,0.0,0.0833,低价带,0.214,3599
DW-2201010003,休闲,饼干,苏打,220101,一般商品,袋,100g,28.0,8.0,8,3.5,7,0.1429,0.1198,0.0,0.2917,低价带,0.3123,1149
DW-2201010004,休闲,饼干,苏打,220101,一般商品,袋,100g,21.0,6.0,6,3.5,5,0.2,0.1357,0.0,0.2917,低价带,0.3025,1330
DW-2201010011,休闲,饼干,苏打,220101,一般商品,袋,125g,11.4,2.0,2,5.7,2,0.0,0.0863,0.0,0.75,高价带,0.1938,4452
DW-2201010017,休闲,饼干,苏打,220101,一般商品,袋,100g,9.8,2.0,2,4.9,2,0.0,0.0863,0.0,0.5833,中价带,0.1886,4685
DW-2201010018,休闲,饼干,苏打,220101,一般商品,袋,125g,11.4,2.0,2,5.7,2,0.0,0.0863,0.0,0.75,高价带,0.1938,4452
DW-2201010019,休闲,饼干,苏打,220101,一般商品,袋,100g,58.5,15.0,15,3.9,13,0.1538,0.132,0.0,0.5,中价带,0.3839,463
DW-2201010027,休闲,饼干,苏打,220101,一般商品,袋,125g,5.7,1.0,1,5.7,1,0.0,0.0942,0.0,0.75,高价带,0.1664,5558
DW-2201010029,休闲,饼干,苏打,220101,一般商品,代,150g,82.0,36.0,30,3.5,28,0.0714,0.0799,0.8,0.2917,低价带,0.4033,373
DW-2201010032,休闲,饼干,苏打,220101,一般商品,袋,300g,38.7,3.0,3,12.9,3,0.0,0.0797,0.0,1.0,高价带,0.2473,2393
DW-2201010034,休闲,饼干,苏打,220101,一般商品,盒,130g,16.0,2.0,2,8.0,2,0.0,0.0863,0.0,0.9167,高价带,0.2061,3916
DW-2201020005,休闲,饼干,夹心,220102,一般商品,袋,130g,118.7,23.0,20,5.3,19,0.0526,0.0702,0.4,0.2889,低价带,0.3811,473
DW-2201020007,休闲,饼干,夹心,220102,一般商品,袋,120g,17.2,4.0,4,4.3,4,0.0,0.074,0.0,0.1111,低价带,0.2243,3138
