user_id,R_最近购买间隔,F_购买频次,M_消费金额,记录数,客单价,平均件单价,占比_蔬果,占比_休闲,占比_粮油,占比_日配,占比_洗化,占比_酒饮,占比_肉禽,占比_熟食,类目熵,小类购买数,生鲜占比,促销金额占比,促销频次占比,促销敏感度,低价带占比,高价带占比,偏好价格分位,退货率,复购紧迫度均值,平均复购周期
0426,112,1,43.48,5,43.48,9.4481,0.6394,0.0,0.2047,0.0,0.0,0.0,0.0,0.0,1.303,4,0.7953,0.0,0.0,0.0,0.4117,0.5883,0.6821,0.0,0.0,26.0
0427,112,1,46.33,2,46.33,17.1339,0.6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445,2,0.6547,0.0,0.0,0.0,0.0,0.6547,0.6637,0.0,0.0,26.0
0428,112,1,26.7,7,26.7,3.8143,0.0,0.6442,0.0562,0.0,0.0,0.2996,0.0,0.0,1.3393,5,0.0,0.0,0.0,0.0,0.0562,0.6442,0.6339,0.0,0.0,26.0
0429,92,3,132.29,16,44.0967,3.654,0.0156,0.549,0.0,0.3364,0.0,0.099,0.0,0.0,2.3792,15,0.0156,0.3371,0.1875,0.2685,0.4185,0.5173,0.5782,0.0,4.6,20.0
0430,112,1,41.8,6,41.8,6.9667,0.0,0.9067,0.0933,0.0,0.0,0.0,0.0,0.0,1.7167,6,0.0,0.0,0.0,0.0,0.1818,0.4163,0.5472,0.0,0.0,26.0
0431,12,10,315.04,24,31.504,10.0338,0.2211,0.013,0.0171,0.4649,0.0743,0.2095,0.0,0.0,1.9232,10,0.2211,0.0,0.0,0.0,0.2683,0.6179,0.5779,0.0,4.9692,14.6
0432,112,1,124.03,6,124.03,3.881,0.1019,0.166,0.0,0.7321,0.0,0.0,0.0,0.0,1.4054,6,0.1019,0.4741,0.1667,0.333,0.4741,0.3958,0.4411,0.0,0.0,26.0
0433,37,6,225.07,29,37.5117,9.3174,0.0947,0.5178,0.1751,0.0724,0.0,0.0689,0.0,0.0,2.8928,21,0.0947,0.2781,0.3103,0.2929,0.2136,0.5567,0.6407,0.0,13.0256,14.3
0434,7,13,211.64,18,16.28,7.2699,0.1089,0.0345,0.0,0.4919,0.3648,0.0,0.0,0.0,2.0555,10,0.1089,0.3856,0.2778,0.3361,0.2778,0.2679,0.4876,0.0,6.7277,27.0
0435,48,4,130.26,24,32.565,7.0236,0.3762,0.1689,0.2004,0.1824,0.0,0.0,0.0,0.0,2.736,18,0.3762,0.0534,0.0417,0.048,0.1205,0.4964,0.6134,0.0,3.9926,39.3333
0436,96,3,119.91,15,39.97,5.7008,0.4796,0.0,0.0475,0.4729,0.0,0.0,0.0,0.0,1.7592,9,0.4796,0.4086,0.0667,0.2517,0.1692,0.3633,0.5822,0.0,6.0,16.0
0437,7,8,261.05,32,32.6312,9.3219,0.409,0.2555,0.105,0.1761,0.0303,0.0,0.0,0.0115,2.8203,25,0.4205,0.2155,0.25,0.2313,0.2347,0.5839,0.6103,0.0,10.3057,45.625
0438,67,8,1146.61,30,143.3262,27.3602,0.0017,0.0488,0.0,0.1994,0.0319,0.612,0.0252,0.0,2.3082,23,0.027,0.6052,0.1667,0.4039,0.024,0.8917,0.8798,0.0323,57.8929,7.5
0439,5,11,463.0,40,42.0909,10.8731,0.1472,0.2259,0.2099,0.0684,0.0,0.0,0.1088,0.0,3.0162,30,0.287,0.2326,0.1,0.1717,0.1562,0.6162,0.7032,0.0,0.3647,47.6
0440,4,7,321.84,31,45.9771,14.1692,0.1665,0.4385,0.1946,0.0158,0.151,0.0,0.0,0.0058,2.86,25,0.1724,0.301,0.2581,0.2813,0.1574,0.5483,0.6882,0.0,1.7378,56.25
0441,3,11,520.06,75,47.2782,10.3639,0.3289,0.064,0.2988,0.0699,0.0413,0.0,0.1887,0.0083,2.7653,31,0.5259,0.0744,0.0667,0.0709,0.0983,0.7426,0.7467,0.0,7.3556,21.2868
0442,0,5,151.83,16,30.366,5.5235,0.1759,0.2891,0.0481,0.4869,0.0,0.0,0.0,0.0,1.9796,12,0.1759,0.328,0.25,0.2922,0.2063,0.7179,0.6795,0.0,1.1915,39.1667
0443,5,9,370.4,36,41.1556,14.44,0.2801,0.1007,0.0,0.2478,0.0,0.024,0.0234,0.0054,2.1151,17,0.3089,0.3585,0.0833,0.2322,0.1054,0.6158,0.7488,0.0,0.7001,21.6667
0444,5,11,273.16,37,24.8327,8.8824,0.2019,0.1564,0.1787,0.1618,0.0172,0.0,0.2841,0.0,2.8456,26,0.486,0.2608,0.2432,0.2527,0.1885,0.5886,0.6604,0.0,10.0155,25.6111
0445,36,3,42.89,11,14.2967,5.8473,0.4008,0.3488,0.2504,0.0,0.0,0.0,0.0,0.0,2.0852,9,0.4008,0.2751,0.2727,0.274,0.246,0.6407,0.6922,0.0833,0.4737,76.0
0446,112,1,37.2,4,37.2,9.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3274,4,0.0,0.0,0.0,0.0,0.121,0.879,0.6754,0.0,0.0,26.0
0447,3,5,125.4,15,25.08,6.0603,0.2724,0.047,0.0,0.6116,0.0,0.0,0.0689,0.0,1.8142,11,0.3413,0.5877,0.2667,0.4404,0.0508,0.7671,0.6904,0.0,9.0857,17.8333
0448,112,1,10.9,1,10.9,10.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.7069,0.0,0.0,26.0
0449,112,1,17.1,3,17.1,5.7,0.0,0.538,0.462,0.0,0.0,0.0,0.0,0.0,1.062,3,0.0,0.0,0.0,0.0,0.7485,0.2515,0.3911,0.0,0.0,26.0
0450,2,9,439.24,45,48.8044,11.8221,0.6382,0.0419,0.2276,0.0556,0.0,0.0,0.0367,0.0,2.476,21,0.6749,0.1281,0.1333,0.1305,0.1169,0.7203,0.7625,0.0217,3.9332,16.45
0451,112,1,37.05,5,37.05,11.5026,0.4583,0.4661,0.0756,0.0,0.0,0.0,0.0,0.0,1.0207,4,0.4583,0.4661,0.2,0.344,0.0305,0.9695,0.8439,0.0,0.0,26.0
0452,112,1,19.9,1,19.9,19.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.45,0.0,0.0,26.0
0453,2,11,364.42,31,33.1291,11.749,0.4228,0.0491,0.3248,0.0264,0.0403,0.0096,0.0254,0.0055,2.5772,22,0.4536,0.2958,0.0645,0.1896,0.0956,0.4385,0.6663,0.0,1.6321,42.3333
0454,1,24,845.56,124,35.2317,7.0797,0.2128,0.2169,0.147,0.1676,0.2125,0.0,0.0065,0.0024,3.7433,62,0.2217,0.172,0.1371,0.156,0.277,0.5119,0.6135,0.0,0.6464,32.184
0455,112,1,21.8,1,21.8,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.64,0.0,0.0,26.0
0456,69,2,132.9,2,66.45,5.316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.678,2,0.0,0.4131,0.5,0.453,0.4131,0.5869,0.6385,0.0,0.0,26.0
0457,35,5,67.33,10,13.466,10.7111,0.6067,0.0472,0.0,0.3461,0.0,0.0,0.0,0.0,1.3807,7,0.6067,0.3116,0.3,0.3063,0.0899,0.8825,0.8318,0.0,16.5333,4.0
0458,61,6,118.33,17,19.7217,7.7083,0.0907,0.0837,0.2594,0.3516,0.1327,0.082,0.0,0.0,2.4047,13,0.0907,0.1758,0.1176,0.1491,0.2106,0.4794,0.6007,0.0,2.8553,25.5
0459,12,7,149.64,25,21.3771,7.5748,0.3925,0.0,0.3718,0.1457,0.0,0.0,0.0752,0.0148,2.6141,18,0.4825,0.0,0.0,0.0,0.1548,0.3905,0.5907,0.0,4.8676,15.6667
0460,111,1,90.6,4,90.6,3.3556,0.0,0.0,0.0,0.5828,0.2075,0.2097,0.0,0.0,1.0578,4,0.0,0.7903,0.75,0.7718,0.6148,0.3852,0.4057,0.0,0.0,26.0
0461,5,22,845.19,130,38.4177,6.82,0.2861,0.111,0.1945,0.1861,0.056,0.0437,0.0549,0.0131,3.5268,59,0.354,0.1164,0.1231,0.1195,0.2264,0.5333,0.6217,0.0,1.5075,24.1189
0462,111,1,29.4,3,29.4,9.8,0.0,0.3367,0.0,0.0,0.0,0.0,0.0,0.0,1.0984,3,0.0,0.0,0.0,0.0,0.0,0.6599,0.8358,0.0,0.0,26.0
0463,111,1,76.9,1,76.9,76.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.913,0.0,0.0,26.0
0464,11,9,624.3,60,69.3667,12.8359,0.1008,0.0365,0.2479,0.0588,0.0681,0.1889,0.0092,0.0032,3.2681,39,0.1808,0.0207,0.0167,0.0188,0.1771,0.6802,0.7188,0.0,1.7127,41.7667
0465,9,3,213.66,22,71.22,12.2203,0.4733,0.1803,0.0081,0.0604,0.0,0.0,0.2779,0.0001,2.3945,19,0.7512,0.0604,0.0455,0.0535,0.1525,0.7416,0.8026,0.0,1.2853,60.0
0466,13,8,375.26,32,46.9075,8.2616,0.0229,0.4903,0.0,0.2044,0.0,0.0778,0.0,0.1294,3.0397,25,0.0229,0.1436,0.125,0.1351,0.1433,0.7653,0.7482,0.0,4.4722,41.3333
0467,111,1,88.6,4,88.6,22.15,0.0,0.1343,0.6422,0.0,0.0,0.0,0.0,0.0,0.8889,3,0.0,0.1343,0.25,0.1874,0.8657,0.1343,0.3594,0.0,0.0,26.0
0468,94,2,74.67,13,37.335,7.4835,0.6655,0.0881,0.2464,0.0,0.0,0.0,0.0,0.0,2.1922,11,0.6655,0.0881,0.0769,0.083,0.0984,0.7607,0.6617,0.0,5.5294,17.0
0469,39,10,503.39,53,50.339,7.5749,0.191,0.2027,0.1291,0.3583,0.0137,0.0,0.0595,0.0304,3.0568,31,0.2506,0.029,0.0566,0.0417,0.276,0.4268,0.5893,0.0,1.8276,31.6429
0470,25,3,172.2,12,57.4,12.5969,0.0495,0.0517,0.3304,0.1039,0.0,0.0778,0.0,0.0911,1.87,12,0.0495,0.0517,0.1667,0.1045,0.4386,0.5097,0.5909,0.0,0.0,26.0
0471,111,1,116.35,16,116.35,5.773,0.0,0.4547,0.0937,0.1964,0.0,0.1779,0.0,0.0,2.4194,14,0.0,0.0937,0.0625,0.0794,0.165,0.2647,0.5459,0.0,0.0,26.0
0472,83,2,109.5,10,54.75,10.95,0.0,0.5635,0.0,0.4365,0.0,0.0,0.0,0.0,1.6957,9,0.0,0.737,0.3,0.5364,0.3169,0.3826,0.6122,0.0,0.0,26.0
0473,111,1,54.95,3,54.95,9.3262,0.1456,0.0,0.7443,0.1101,0.0,0.0,0.0,0.0,0.7433,3,0.1456,0.7443,0.3333,0.5557,0.2557,0.0,0.4715,0.0,0.0,26.0
0474,7,14,449.47,57,32.105,6.0272,0.1935,0.0283,0.1563,0.5589,0.0,0.0,0.0629,0.0,2.6514,26,0.2565,0.2619,0.0702,0.1739,0.3189,0.5652,0.623,0.0,5.2043,19.2078
0475,111,1,4.7,3,4.7,2.0364,0.2128,0.7872,0.0,0.0,0.0,0.0,0.0,0.0,0.977,3,0.2128,0.0,0.0,0.0,1.0,0.0,0.1371,0.0,0.0,26.0
0476,17,13,174.03,44,13.3869,5.4647,0.4366,0.1484,0.0937,0.1267,0.0954,0.0862,0.0,0.013,2.9626,26,0.4496,0.2168,0.1364,0.1799,0.478,0.445,0.5234,0.0,3.2621,40.0889
0477,98,3,80.19,11,26.73,9.0641,0.1146,0.6198,0.0836,0.1821,0.0,0.0,0.0,0.0,2.1612,11,0.1146,0.3579,0.1818,0.2771,0.284,0.716,0.6806,0.0,0.0,26.0
0478,111,1,26.22,8,26.22,3.4788,0.4889,0.0,0.328,0.1831,0.0,0.0,0.0,0.0,1.6794,6,0.4889,0.0,0.0,0.0,0.7563,0.2437,0.3344,0.0,0.0,26.0
0479,111,1,44.4,7,44.4,6.3429,0.0,0.1284,0.0833,0.0,0.5586,0.1959,0.0,0.0,1.7317,7,0.0,0.0,0.0,0.0,0.1171,0.8153,0.6727,0.0,0.0,26.0
0480,35,3,111.85,18,37.2833,4.3956,0.0103,0.3451,0.1761,0.0957,0.169,0.2038,0.0,0.0,2.2125,11,0.0103,0.186,0.1111,0.1516,0.5011,0.3174,0.4361,0.0,0.4605,76.0
0481,54,3,112.7,17,37.5667,6.6294,0.0,0.3461,0.0,0.2165,0.0,0.0532,0.0,0.0,1.9917,9,0.0,0.1375,0.1176,0.1284,0.1748,0.4179,0.6079,0.0,0.0,26.0
0482,32,8,189.32,36,23.665,8.3057,0.5215,0.3535,0.0513,0.032,0.0417,0.0,0.0,0.0,2.819,23,0.5215,0.08,0.1111,0.0943,0.418,0.4402,0.5394,0.0,10.2785,26.125
0483,10,11,430.45,48,39.1318,6.0524,0.4693,0.1374,0.0783,0.16,0.053,0.0,0.0,0.028,3.0686,30,0.4693,0.1215,0.125,0.1231,0.2407,0.517,0.6424,0.0,11.5391,21.2889
0484,5,19,722.46,81,38.0242,10.4257,0.557,0.0975,0.0738,0.0192,0.0302,0.0,0.0582,0.1047,3.0275,40,0.6485,0.0808,0.1235,0.1004,0.1404,0.6312,0.7176,0.0122,1.4075,33.7467
0485,63,4,149.93,16,37.4825,8.7884,0.5785,0.3055,0.0,0.0,0.0,0.0,0.0,0.0,2.1329,10,0.6945,0.066,0.0625,0.0644,0.0466,0.5729,0.6848,0.0,1.5227,44.0
0486,111,1,167.67,4,167.67,19.6773,0.3678,0.2445,0.0,0.3877,0.0,0.0,0.0,0.0,1.292,4,0.3678,0.0,0.0,0.0,0.0,0.6322,0.6812,0.0,0.0,26.0
0487,16,9,350.07,57,38.8967,6.399,0.1669,0.2993,0.066,0.2388,0.1077,0.0,0.0513,0.0,3.2408,37,0.2182,0.2056,0.1754,0.1917,0.2906,0.4501,0.5648,0.0,1.4475,49.0909
0488,5,7,136.85,13,19.55,10.7367,0.0386,0.1277,0.0694,0.0,0.087,0.6774,0.0,0.0,1.1319,6,0.0386,0.1308,0.1538,0.1414,0.0,0.1971,0.512,0.0,0.283,17.6667
0489,34,4,134.4,15,33.6,8.1966,0.4135,0.0,0.0,0.0,0.0,0.3973,0.0,0.1891,1.6002,8,0.4135,0.0,0.0,0.0,0.3875,0.5415,0.5505,0.0,7.0277,19.5
0490,83,2,172.54,9,86.27,15.5218,0.1138,0.1495,0.0516,0.3188,0.3431,0.0232,0.0,0.0,1.8759,9,0.1138,0.7082,0.4444,0.5872,0.2399,0.5199,0.5928,0.0,0.0,26.0
0491,13,4,101.86,10,25.465,10.5994,0.0213,0.3137,0.0,0.1235,0.0,0.1355,0.0,0.2097,1.8731,8,0.0213,0.0,0.0,0.0,0.4377,0.4416,0.526,0.0,3.25,4.0
0492,53,3,273.91,17,91.3033,6.3667,0.0127,0.0,0.1365,0.1314,0.1563,0.2921,0.0,0.0,2.3019,15,0.0354,0.1712,0.1176,0.1466,0.2682,0.5941,0.5825,0.0,26.5,2.0
0493,111,1,17.26,3,17.26,9.1614,0.7856,0.2144,0.0,0.0,0.0,0.0,0.0,0.0,0.5197,2,0.7856,0.2144,0.3333,0.269,0.0,1.0,0.9193,0.0,0.0,26.0
0494,111,1,25.38,2,25.38,33.5714,0.5674,0.4326,0.0,0.0,0.0,0.0,0.0,0.0,0.684,2,0.5674,0.0,0.0,0.0,0.0,1.0,0.8625,0.0,0.0,26.0
0495,73,2,54.45,5,27.225,12.4088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6512,3,1.0,0.0,0.0,0.0,0.0,0.762,0.826,0.0,1.9211,38.0
0496,41,2,356.6,4,178.3,22.2875,0.0,0.0,0.0,0.5407,0.0,0.0,0.0,0.0,1.2801,4,0.0,0.3303,0.5,0.4082,0.1649,0.8351,0.8354,0.0,0.0,26.0
0497,8,22,322.54,62,14.6609,6.9529,0.3565,0.2446,0.0936,0.0926,0.1442,0.0,0.0233,0.0,3.0798,28,0.3797,0.0673,0.0645,0.066,0.3585,0.3268,0.5436,0.0,3.5343,21.2927
0498,78,2,122.8,9,61.4,13.6444,0.0,0.6637,0.0,0.0,0.259,0.0774,0.0,0.0,1.7478,7,0.0,0.4658,0.4444,0.456,0.105,0.6164,0.7072,0.0,0.0,26.0
0499,8,6,310.1,39,51.6833,7.7525,0.0,0.2232,0.307,0.177,0.2928,0.0,0.0,0.0,3.0228,23,0.0,0.2718,0.2051,0.2412,0.1674,0.5343,0.6511,0.0,1.2855,68.4
0500,111,1,82.4,4,82.4,24.5677,0.0,0.8407,0.0,0.0,0.0,0.0231,0.0,0.0,0.7626,4,0.1363,0.1004,0.5,0.2838,0.0231,0.9769,0.8861,0.0,0.0,26.0
0501,1,5,236.39,26,47.278,6.5222,0.2986,0.1062,0.1421,0.2352,0.0419,0.0,0.0,0.0,2.6117,22,0.2986,0.3181,0.1923,0.2604,0.0838,0.3077,0.5495,0.0,0.0182,55.0
0502,111,1,48.22,3,48.22,14.9845,0.0,0.0,0.2862,0.0,0.0,0.0,0.0,0.1808,1.0027,3,0.0,0.0,0.0,0.0,0.467,0.533,0.485,0.0,0.0,26.0
0503,94,3,67.46,14,22.4867,6.5853,0.6932,0.3068,0.0,0.0,0.0,0.0,0.0,0.0,1.5989,7,0.6932,0.0,0.0,0.0,0.1835,0.6017,0.6887,0.0,7.2574,13.25
0504,107,2,20.34,3,10.17,2.4295,0.3933,0.0,0.0,0.0,0.0,0.0,0.5084,0.0983,0.939,3,1.0,0.0,0.0,0.0,0.4916,0.0,0.3656,0.0,0.0,26.0
0505,110,1,17.45,2,17.45,8.8759,0.0,0.6246,0.0,0.3754,0.0,0.0,0.0,0.0,0.6617,2,0.0,0.0,0.0,0.0,0.3754,0.0,0.4046,0.0,0.0,26.0
0506,15,8,268.16,43,33.52,2.8213,0.1731,0.3166,0.0798,0.1875,0.0,0.179,0.0577,0.0,2.7555,22,0.2308,0.4863,0.1628,0.3378,0.4294,0.1983,0.3799,0.0,1.9733,36.35
0507,60,6,362.97,40,60.495,9.3419,0.1643,0.1019,0.244,0.0906,0.3325,0.0,0.0129,0.0,3.0153,28,0.1772,0.1672,0.125,0.1478,0.3568,0.2531,0.5036,0.0,1.6006,43.0
0508,110,1,135.21,16,135.21,5.2197,0.1592,0.3381,0.0,0.5026,0.0,0.0,0.0,0.0,1.8988,11,0.1592,0.1111,0.1875,0.1462,0.2711,0.2703,0.4582,0.0,0.0,26.0
0509,1,14,756.67,61,54.0479,8.7518,0.0849,0.2827,0.1644,0.3196,0.0505,0.0198,0.0781,0.0,3.0153,37,0.163,0.1336,0.082,0.1099,0.225,0.6565,0.6477,0.0161,1.2423,32.7188
0510,10,4,120.98,8,30.245,5.6956,0.0341,0.0,0.0,0.923,0.0,0.0,0.0,0.043,1.5558,8,0.0341,0.0,0.0,0.0,0.0778,0.9222,0.8421,0.0,0.0,26.0
0511,4,2,161.21,13,80.605,7.6403,0.4471,0.0883,0.0552,0.0,0.0242,0.2183,0.0,0.0,2.1585,12,0.4471,0.0217,0.0769,0.0471,0.018,0.6626,0.6459,0.0,0.0,26.0
0512,32,11,279.25,40,25.3864,5.1335,0.122,0.1117,0.1685,0.3196,0.1859,0.048,0.0444,0.0,2.9724,28,0.1664,0.3058,0.1,0.2113,0.4714,0.2643,0.4475,0.0,16.456,11.4583
0513,26,5,276.6,11,55.32,23.05,0.0,0.248,0.0,0.6236,0.1283,0.0,0.0,0.0,1.5183,8,0.0,0.175,0.4545,0.3033,0.0,0.8547,0.8423,0.0,0.4643,63.0
0514,110,1,39.03,6,39.03,11.8849,0.1486,0.228,0.5337,0.0897,0.0,0.0,0.0,0.0,1.3082,6,0.1486,0.0897,0.1667,0.125,0.0897,0.9103,0.8715,0.0,0.0,26.0
0515,35,7,293.88,33,41.9829,8.2469,0.2327,0.3906,0.198,0.0265,0.0,0.0,0.0,0.0,2.9357,24,0.2327,0.0323,0.0303,0.0314,0.1545,0.3353,0.5802,0.0571,12.5243,21.75
0516,69,9,296.74,48,32.9711,7.1881,0.2734,0.16,0.1163,0.2183,0.032,0.0,0.0273,0.0648,3.0642,29,0.3068,0.3122,0.2083,0.2645,0.1858,0.6362,0.6203,0.0,5.183,16.6667
0517,52,3,72.5,6,24.1667,3.625,0.0,0.0,0.0,0.6166,0.3834,0.0,0.0,0.0,1.0802,3,0.0,0.371,0.1667,0.2772,0.4814,0.0,0.3373,0.0,0.0,26.0
0518,110,1,125.5,6,125.5,20.9167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5351,6,0.0,0.0,0.0,0.0,0.0,0.6359,0.8089,0.0,0.0,26.0
0519,35,4,207.0,28,51.75,4.9286,0.0,0.2599,0.3662,0.3072,0.0285,0.0,0.0,0.0,2.6149,20,0.0,0.0382,0.0357,0.037,0.1734,0.3643,0.5715,0.0,1.7528,62.4
0520,74,3,606.5,16,202.1667,33.6944,0.0,0.1695,0.0097,0.0,0.1634,0.62,0.0,0.0,1.5694,14,0.0,0.6691,0.1875,0.448,0.0562,0.8318,0.7809,0.0,0.0,26.0
0521,110,1,70.78,10,70.78,10.0141,0.0819,0.0,0.3914,0.257,0.0,0.0,0.0733,0.0,1.8615,8,0.1553,0.0,0.0,0.0,0.485,0.3813,0.4784,0.0,0.0,26.0
0522,39,4,400.1,24,100.025,16.004,0.0,0.5109,0.0,0.0262,0.3939,0.069,0.0,0.0,2.6102,18,0.0,0.2147,0.4167,0.3074,0.0577,0.7298,0.7491,0.0,0.5493,71.0
0523,105,2,121.4,14,60.7,10.772,0.4536,0.0,0.5464,0.0,0.0,0.0,0.0,0.0,1.8796,9,0.4536,0.0,0.0,0.0,0.0619,0.4115,0.5906,0.0,21.0,5.0
0524,43,7,380.74,40,54.3914,8.1858,0.1476,0.2242,0.0632,0.1923,0.2106,0.005,0.0,0.0,3.0835,31,0.1476,0.3295,0.15,0.2471,0.0887,0.5201,0.6958,0.0,1.1525,51.6667
0525,35,2,81.83,11,40.915,8.5204,0.2114,0.5299,0.0,0.1614,0.0,0.0,0.0,0.0252,1.932,9,0.2366,0.1132,0.1818,0.1447,0.0904,0.5392,0.6519,0.0,0.0,26.0
0526,96,2,616.6,30,308.3,12.8458,0.0,0.2648,0.0,0.0,0.271,0.0,0.0,0.0,2.676,20,0.0,0.3672,0.2333,0.3057,0.0624,0.7402,0.7858,0.0,0.0,26.0
0527,6,4,206.54,23,51.635,8.9326,0.0641,0.352,0.0,0.0528,0.5311,0.0,0.0,0.0,2.5583,15,0.0641,0.4251,0.4783,0.4495,0.1094,0.2087,0.5367,0.0,2.9405,49.75
0528,108,2,53.56,8,26.78,4.7881,0.0,0.2801,0.6546,0.0,0.0,0.0653,0.0,0.0,1.7499,8,0.0,0.0653,0.125,0.0927,0.0467,0.5276,0.5838,0.0,0.0,26.0
0529,88,4,101.45,15,25.3625,5.8873,0.4559,0.1035,0.0375,0.2984,0.0,0.0,0.0851,0.0197,1.8594,10,0.5607,0.0,0.0,0.0,0.6303,0.1468,0.307,0.0,6.9333,13.0
0530,36,3,36.4,6,12.1333,6.5763,0.7212,0.2788,0.0,0.0,0.0,0.0,0.0,0.0,1.6148,6,0.7212,0.1456,0.1667,0.1553,0.5269,0.1332,0.3623,0.0,0.0,26.0
0531,71,2,201.63,18,100.815,11.4725,0.1613,0.1627,0.0,0.6348,0.0,0.0412,0.0,0.0,2.5789,16,0.1613,0.0714,0.1111,0.0896,0.1843,0.6121,0.6559,0.0,1.8205,39.0
0532,46,3,302.0,31,100.6667,7.7436,0.0,0.0,0.3149,0.0,0.4974,0.1679,0.0,0.0,2.8256,22,0.0,0.1397,0.0968,0.12,0.2169,0.1603,0.4691,0.0,1.6458,43.1667
0533,12,15,504.72,38,33.648,11.3747,0.1645,0.1631,0.0319,0.0413,0.0392,0.1821,0.0169,0.0387,2.8728,32,0.1897,0.3806,0.2105,0.3025,0.1383,0.6032,0.6977,0.0,6.6983,15.0
0534,8,2,49.3,9,24.65,2.3476,0.0609,0.2759,0.6633,0.0,0.0,0.0,0.0,0.0,2.0119,8,0.0609,0.0994,0.1111,0.1048,0.2434,0.3083,0.506,0.0,0.0,26.0
0535,110,1,146.2,3,146.2,3.0458,0.0,0.0,0.2627,0.7373,0.0,0.0,0.0,0.0,0.5758,2,0.0,0.7373,0.6667,0.7049,0.6648,0.0,0.2009,0.0,0.0,26.0
0536,110,1,26.9,1,26.9,26.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.8182,0.0,0.0,26.0
0537,53,2,116.73,14,58.365,12.2051,0.0908,0.087,0.0,0.6108,0.0,0.0,0.0,0.19,1.5506,11,0.141,0.0214,0.0714,0.0444,0.1294,0.8284,0.8173,0.0,0.0,26.0
0538,36,4,635.83,34,158.9575,16.3293,0.0276,0.546,0.0182,0.2254,0.0,0.0118,0.1048,0.0,2.5699,22,0.1324,0.2955,0.0882,0.2004,0.0,0.8401,0.768,0.0,3.6,10.0
0539,72,7,416.64,22,59.52,16.1764,0.1539,0.0,0.2832,0.3972,0.1378,0.0,0.0279,0.0,2.3379,18,0.1818,0.0883,0.0909,0.0895,0.0691,0.6347,0.6699,0.0,9.1741,9.6667
0540,110,1,30.38,2,30.38,16.0232,0.2386,0.0,0.0,0.7614,0.0,0.0,0.0,0.0,0.5495,2,0.2386,0.0,0.0,0.0,0.0,0.0,0.5761,0.0,0.0,26.0
0541,110,1,19.3,1,19.3,59.9379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0
0542,23,10,449.69,67,44.969,7.0969,0.1137,0.4698,0.074,0.1608,0.1305,0.0056,0.0289,0.0044,3.5504,50,0.1471,0.2072,0.194,0.2011,0.2427,0.3517,0.5707,0.0,1.7113,32.375
0543,72,2,58.7,3,29.35,20.8452,0.0,0.0784,0.0,0.0,0.0,0.0,0.4804,0.0,0.9128,3,0.4804,0.0784,0.3333,0.1954,0.5588,0.4412,0.5239,0.0,0.0,26.0
0544,110,1,11.3,1,11.3,11.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6316,0.0,0.0,26.0
0545,109,1,69.08,7,69.08,13.8771,0.0,0.7195,0.0,0.0,0.0,0.0,0.0,0.2805,1.6973,6,0.0486,0.152,0.1429,0.1478,0.0,0.8046,0.8307,0.0,0.0,26.0
0546,53,3,148.8,19,49.6,3.4937,0.1116,0.3384,0.0665,0.4203,0.0,0.0,0.0,0.0,2.2733,13,0.1116,0.0,0.0,0.0,0.1461,0.5725,0.6159,0.0,0.0,26.0
0547,3,10,753.24,89,75.324,7.787,0.3133,0.1137,0.1396,0.2675,0.0585,0.0,0.0,0.0,2.9894,30,0.3133,0.2204,0.1348,0.1811,0.1911,0.3583,0.5322,0.0,1.8805,29.763
0548,1,8,435.11,61,54.3888,7.1448,0.0265,0.3575,0.0889,0.2176,0.1517,0.1577,0.0,0.0,3.2696,37,0.0265,0.1077,0.1148,0.1109,0.1901,0.5536,0.591,0.0,0.9379,31.4074
0549,62,2,108.88,20,54.44,5.6655,0.0,0.7823,0.1102,0.0,0.0,0.0,0.0,0.0,2.4562,13,0.0,0.1277,0.05,0.092,0.3756,0.4131,0.5006,0.0,1.3191,47.0
0550,109,1,86.5,2,86.5,43.25,0.0,0.0,0.0,0.0,0.0867,0.0,0.0,0.0,0.2948,2,0.0,0.0867,0.5,0.2764,0.0,0.9133,0.9683,0.0,0.0,26.0
